energy_kev,sp3_target,frame_index,step,time_ps,n_atoms,density_atoms_A3,sp_percent,sp2_percent,sp3_percent,defect_percent,mean_coord,elastic_modulus_rel,mean_pe_eV,total_pe_eV,mean_ke_eV,total_ke_eV,max_ke_atom_eV,threshold_cumulative_A,n_displaced_cumulative,max_dr_cumulative_A,mean_dr_cumulative_A,n_displaced_incremental,max_dr_incremental_A
20,40,40,1080,1.080000,473344,0.135644,3.762803,57.530464,38.704409,0.002324,3.349446,0.285786,-6.588044,-3118411.110300,0.047626,22543.670756,2002.190000,0.922089,10,45.733847,9.095227,9,1.349154
20,40,41,1107,1.107000,473344,0.135644,3.761746,57.538281,38.697227,0.002746,3.349378,0.285737,-6.587998,-3118389.181960,0.047574,22518.900026,2009.580000,0.966557,10,46.245203,9.410972,62,1.350229
20,40,42,1134,1.134000,473344,0.135644,3.762591,57.534056,38.701452,0.001901,3.349403,0.285755,-6.587979,-3118380.150819,0.047547,22506.272773,2012.660000,1.013169,10,46.769141,9.723806,10,1.350526
20,40,43,1161,1.161000,473344,0.135644,3.761957,57.535746,38.699762,0.002535,3.349416,0.285764,-6.587891,-3118338.494093,0.047449,22459.641682,1931.630000,0.966557,11,47.334607,9.225535,11,1.342465
20,40,44,1188,1.188000,473344,0.135644,3.759845,57.542295,38.695748,0.002113,3.349386,0.285743,-6.587934,-3118358.930885,0.047478,22473.420247,1990.770000,0.966557,12,47.905070,8.811438,12,1.354506
20,40,45,1215,1.215000,473344,0.135644,3.761746,57.548633,38.686875,0.002746,3.349281,0.285667,-6.587770,-3118281.597281,0.047307,22392.580471,1975.890000,1.013169,12,48.467361,9.079718,13,1.349162
20,40,46,1242,1.242000,473344,0.135644,3.763225,57.551168,38.684128,0.001479,3.349222,0.285624,-6.587761,-3118277.329026,0.047299,22388.485641,1913.000000,1.062029,12,49.071316,9.342040,48,1.345962
20,40,47,1269,1.269000,473344,0.135644,3.769352,57.548210,38.680537,0.001901,3.349125,0.285554,-6.587841,-3118315.103740,0.047369,22421.979054,1899.720000,0.839196,16,49.703383,7.440114,17,1.344790
20,40,48,1296,1.296000,473344,0.135644,3.768507,57.548210,38.681382,0.001901,3.349141,0.285566,-6.587773,-3118282.941051,0.047298,22388.196107,1926.950000,0.922089,15,50.332274,8.098304,34,1.353162
20,40,49,1323,1.323000,473344,0.135644,3.766817,57.534901,38.696170,0.002113,3.349302,0.285682,-6.587407,-3118109.614460,0.046918,22208.545113,1804.440000,1.113245,14,50.914327,8.834501,37,1.338182
20,40,50,1350,1.350000,473344,0.135644,3.765338,57.537013,38.695114,0.002535,3.349306,0.285685,-6.587585,-3118193.848917,0.047089,22289.385258,1880.550000,0.879667,19,51.446204,6.936641,49,1.357089
20,40,51,1377,1.377000,473344,0.135644,3.767662,57.531943,38.697860,0.002535,3.349319,0.285694,-6.587632,-3118216.020406,0.047132,22309.593738,1876.050000,0.695097,30,51.969322,4.790355,52,1.349830
20,40,52,1404,1.404000,473344,0.135644,3.767028,57.543985,38.686241,0.002746,3.349213,0.285618,-6.587455,-3118132.388926,0.046959,22227.973416,1882.940000,0.922089,22,52.493027,6.433187,124,1.350377
20,40,53,1431,1.431000,473344,0.135644,3.765126,57.532999,38.699550,0.002324,3.349357,0.285721,-6.587517,-3118161.723071,0.047025,22258.866950,1881.080000,0.728618,34,52.980351,4.551223,17,1.350286
20,40,54,1458,1.458000,473344,0.135644,3.768295,57.537858,38.691311,0.002535,3.349239,0.285636,-6.587354,-3118084.343692,0.046862,22181.864895,1778.140000,1.282196,17,53.482431,8.433415,20,1.342539
20,40,55,1485,1.485000,473344,0.135644,3.764070,57.542084,38.690466,0.003380,3.349289,0.285673,-6.587423,-3118117.217352,0.046921,22209.759756,1804.050000,0.966557,27,53.991235,5.836849,154,1.351672
20,40,56,1512,1.512000,473344,0.135644,3.761535,57.539126,38.696381,0.002958,3.349382,0.285740,-6.587465,-3118137.035084,0.046951,22224.025219,1817.810000,1.223207,22,54.507849,7.116110,164,1.349195
20,40,57,1539,1.539000,473344,0.135644,3.767239,57.537013,38.693213,0.002535,3.349285,0.285670,-6.587435,-3118122.652101,0.046916,22207.586665,1811.310000,1.113245,26,55.024416,6.358564,100,1.349905
20,40,58,1566,1.566000,473344,0.135644,3.764915,57.544196,38.688354,0.002535,3.349251,0.285645,-6.587455,-3118132.441826,0.046933,22215.290755,1828.240000,1.408846,21,55.541025,7.774355,11,1.351055
20,40,59,1593,1.593000,473344,0.135644,3.763436,57.544619,38.689199,0.002746,3.349260,0.285651,-6.587390,-3118101.701019,0.046859,22180.638065,1814.800000,1.062029,30,56.062181,5.935172,11,1.349251
20,40,60,1620,1.620000,473344,0.135644,3.759845,57.538281,38.700184,0.001690,3.349403,0.285755,-6.587325,-3118070.838911,0.046788,22146.588574,1780.380000,1.113245,30,56.581688,6.076243,19,1.347639
20,40,61,1647,1.647000,473344,0.135644,3.760267,57.546731,38.690466,0.002535,3.349294,0.285676,-6.587279,-3118049.088092,0.046733,22120.925037,1531.860000,1.166932,30,57.123676,6.216803,12,1.313309
20,40,62,1674,1.674000,473344,0.135644,3.762591,57.531098,38.703776,0.002535,3.349386,0.285743,-6.587259,-3118039.482046,0.046706,22107.883321,1586.030000,1.476788,24,57.676705,7.624041,12,1.360487
20,40,63,1701,1.701000,473344,0.135644,3.761957,57.517788,38.716874,0.003380,3.349530,0.285847,-6.587199,-3118011.258558,0.046647,22079.842780,1570.390000,1.476788,24,58.215290,7.778102,13,1.349028
20,40,64,1728,1.728000,473344,0.135644,3.763859,57.528774,38.703987,0.003380,3.349391,0.285746,-6.587030,-3117930.937145,0.046473,21997.633042,1529.270000,1.476788,26,58.739344,7.443597,41,1.346958
20,40,65,1755,1.755000,473344,0.135644,3.766394,57.524971,38.705043,0.003591,3.349344,0.285712,-6.587016,-3117924.468415,0.046467,21994.844249,1535.800000,0.800588,70,59.217761,3.459320,187,1.349455
20,40,66,1782,1.782000,473344,0.135644,3.765338,57.524337,38.705677,0.004648,3.349365,0.285728,-6.587022,-3117927.467242,0.046463,21992.813981,1499.860000,0.879667,65,59.668051,3.750053,186,1.345861
20,40,67,1809,1.809000,473344,0.135644,3.763859,57.522436,38.708212,0.005493,3.349420,0.285767,-6.586993,-3117913.472070,0.046422,21973.349429,1505.190000,1.622659,26,60.110719,7.914723,15,1.351386
20,40,68,1836,1.836000,473344,0.135644,3.763225,57.519901,38.710747,0.006127,3.349467,0.285801,-6.586977,-3117905.902512,0.046403,21964.713660,1532.030000,0.922089,66,60.550625,3.878892,272,1.351139
20,40,69,1863,1.863000,473344,0.135644,3.765338,57.518422,38.710114,0.006127,3.349450,0.285789,-6.586848,-3117845.029542,0.046281,21907.062905,1530.810000,1.622659,28,60.993483,7.759008,31,1.350354
20,40,70,1890,1.890000,473344,0.135644,3.762380,57.524337,38.706945,0.006338,3.349484,0.285813,-6.586632,-3117742.518608,0.046060,21802.089730,1468.990000,1.700912,28,61.429672,7.906491,12,1.346309
20,40,71,1917,1.917000,473344,0.135644,3.765971,57.501521,38.726803,0.005704,3.349632,0.285920,-6.586730,-3117789.061525,0.046145,21842.388757,1361.060000,1.700912,29,61.891812,7.839920,14,1.329788
20,40,72,1944,1.944000,473344,0.135644,3.765549,57.503845,38.724902,0.005704,3.349623,0.285914,-6.586703,-3117776.413619,0.046114,21827.591217,1363.930000,1.782939,29,62.332999,7.985664,15,1.351951
20,40,73,1971,1.971000,473344,0.135644,3.768718,57.505113,38.722156,0.004014,3.349547,0.285859,-6.586615,-3117734.906159,0.046028,21786.952159,1297.960000,1.868921,28,62.769329,8.354864,17,1.342795
20,40,74,1998,1.998000,473344,0.135644,3.762591,57.509549,38.724691,0.003169,3.349627,0.285917,-6.586736,-3117791.841509,0.046140,21840.082466,1331.650000,1.548006,38,63.210153,6.715136,50,1.353853
20,40,75,2040,2.040000,473344,0.135644,3.765760,57.523915,38.706945,0.003380,3.349412,0.285761,-6.586686,-3117768.164296,0.046076,21809.993224,1295.570000,1.622659,38,63.889796,6.914727,12,2.093847
20,40,76,2160,2.160000,473344,0.135644,3.781605,57.524337,38.690677,0.003380,3.349082,0.285523,-6.586520,-3117689.816636,0.045877,21715.546260,1139.480000,1.782939,38,65.830483,7.435217,13,5.953955
20,40,77,2280,2.280000,473344,0.135644,3.795126,57.521591,38.677790,0.005493,3.348774,0.285300,-6.586192,-3117534.234177,0.045475,21525.322114,1035.920000,1.959050,39,67.572030,7.764663,21,5.939136
20,40,78,2400,2.400000,473344,0.135644,3.790055,57.547576,38.659199,0.003169,3.348643,0.285206,-6.585944,-3117416.988343,0.045099,21347.277124,860.870000,1.282196,94,72.063092,4.336774,22,5.823794
20,40,79,2520,2.520000,473344,0.135644,3.790267,57.550745,38.655185,0.003803,3.348596,0.285172,-6.585701,-3117301.865927,0.044718,21167.224718,761.241000,1.344030,101,76.360585,4.352350,20,5.971036
