k_invA,S_k
7.73907816,0.84925595
7.77875752,0.86620012
7.81843687,0.88326774
7.85811623,0.90033496
7.89779559,0.91728972
7.93747495,0.93403286
7.97715431,0.95047843
8.01683367,0.96655313
8.05651303,0.98219503
8.09619238,0.99735175
8.13587174,1.01197824
8.17555110,1.02603433
8.21523046,1.03948226
8.25490982,1.05228446
8.29458918,1.06440153
8.33426854,1.07579085
8.37394790,1.08640569
8.41362725,1.09619503
8.45330661,1.10510411
8.49298597,1.11307554
8.53266533,1.12005121
8.57234469,1.12597457
8.61202405,1.13079342
8.65170341,1.13446295
8.69138277,1.13694876
8.73106212,1.13822996
8.77074148,1.13830188
8.81042084,1.13717842
8.85010020,1.13489382
8.88977956,1.13150378
8.92945892,1.12708580
8.96913828,1.12173871
9.00881764,1.11558143
9.04849699,1.10875092
9.08817635,1.10139936
9.12785571,1.09369085
9.16753507,1.08579743
9.20721443,1.07789493
9.24689379,1.07015847
9.28657315,1.06275802
9.32625251,1.05585404
9.36593186,1.04959348
9.40561122,1.04410608
9.44529058,1.03950129
9.48496994,1.03586579
9.52464930,1.03326174
9.56432866,1.03172566
9.60400802,1.03126812
9.64368737,1.03187411
9.68336673,1.03350406
9.72304609,1.03609543
9.76272545,1.03956482
9.80240481,1.04381051
9.84208417,1.04871522
9.88176353,1.05414911
9.92144289,1.05997290
9.96112224,1.06604094
10.00080160,1.07220422
10.04048096,1.07831322
10.08016032,1.08422059
10.11983968,1.08978355
10.15951904,1.09486604
10.19919840,1.09934068
10.23887776,1.10309035
10.27855711,1.10600959
10.31823647,1.10800581
10.35791583,1.10900024
10.39759519,1.10892871
10.43727455,1.10774227
10.47695391,1.10540771
10.51663327,1.10190787
10.55631263,1.09724189
10.59599198,1.09142522
10.63567134,1.08448963
10.67535070,1.07648284
10.71503006,1.06746817
10.75470942,1.05752379
10.79438878,1.04674187
10.83406814,1.03522737
10.87374749,1.02309663
10.91342685,1.01047569
10.95310621,0.99749829
10.99278557,0.98430375
11.03246493,0.97103455
11.07214429,0.95783383
11.11182365,0.94484274
11.15150301,0.93219788
11.19118236,0.92002865
11.23086172,0.90845487
11.27054108,0.89758452
11.31022044,0.88751184
11.34989980,0.87831575
11.38957916,0.87005871
11.42925852,0.86278600
11.46893788,0.85652556
11.50861723,0.85128827
11.54829659,0.84706873
11.58797595,0.84384652
11.62765531,0.84158781
11.66733467,0.84024742
11.70701403,0.83977103
11.74669339,0.84009762
11.78637275,0.84116202
11.82605210,0.84289739
11.86573146,0.84523758
11.90541082,0.84811935
11.94509018,0.85148422
11.98476954,0.85528004
12.02444890,0.85946210
12.06412826,0.86399384
12.10380762,0.86884708
12.14348697,0.87400187
12.18316633,0.87944585
12.22284569,0.88517328
12.26252505,0.89118381
12.30220441,0.89748091
12.34188377,0.90407025
12.38156313,0.91095795
12.42124248,0.91814885
12.46092184,0.92564490
12.50060120,0.93344370
12.54028056,0.94153729
12.57995992,0.94991123
12.61963928,0.95854395
12.65931864,0.96740649
12.69899800,0.97646256
12.73867735,0.98566892
12.77835671,0.99497608
12.81803607,1.00432916
12.85771543,1.01366912
12.89739479,1.02293394
12.93707415,1.03206003
12.97675351,1.04098357
13.01643287,1.04964185
13.05611222,1.05797452
13.09579158,1.06592463
13.13547094,1.07343960
13.17515030,1.08047191
13.21482966,1.08697959
13.25450902,1.09292657
13.29418838,1.09828271
13.33386774,1.10302380
13.37354709,1.10713127
13.41322645,1.11059193
13.45290581,1.11339751
13.49258517,1.11554428
13.53226453,1.11703261
13.57194389,1.11786661
13.61162325,1.11805379
13.65130261,1.11760485
13.69098196,1.11653356
13.73066132,1.11485673
13.77034068,1.11259422
13.81002004,1.10976915
13.84969940,1.10640800
13.88937876,1.10254083
13.92905812,1.09820146
13.96873747,1.09342758
14.00841683,1.08826081
14.04809619,1.08274661
14.08777555,1.07693407
14.12745491,1.07087560
14.16713427,1.06462634
14.20681363,1.05824354
14.24649299,1.05178570
14.28617234,1.04531164
14.32585170,1.03887944
14.36553106,1.03254536
14.40521042,1.02636265
14.44488978,1.02038055
14.48456914,1.01464315
14.52424850,1.00918857
14.56392786,1.00404816
14.60360721,0.99924594
14.64328657,0.99479828
14.68296593,0.99071376
14.72264529,0.98699335
14.76232465,0.98363072
14.80200401,0.98061289
14.84168337,0.97792103
14.88136273,0.97553136
14.92104208,0.97341631
14.96072144,0.97154565
15.00040080,0.96988770
15.04008016,0.96841049
15.07975952,0.96708291
15.11943888,0.96587570
15.15911824,0.96476231
15.19879760,0.96371959
15.23847695,0.96272829
15.27815631,0.96177333
15.31783567,0.96084393
15.35751503,0.95993345
15.39719439,0.95903915
15.43687375,0.95816171
15.47655311,0.95730475
15.51623246,0.95647413
15.55591182,0.95567734
15.59559118,0.95492280
15.63527054,0.95421924
15.67494990,0.95357514
15.71462926,0.95299827
15.75430862,0.95249533
15.79398798,0.95207172
15.83366733,0.95173149
15.87334669,0.95147735
15.91302605,0.95131083
15.95270541,0.95123253
15.99238477,0.95124249
16.03206413,0.95134051
16.07174349,0.95152655
16.11142285,0.95180114
16.15110220,0.95216567
16.19078156,0.95262265
16.23046092,0.95317588
16.27014028,0.95383054
16.30981964,0.95459307
16.34949900,0.95547108
16.38917836,0.95647300
16.42885772,0.95760775
16.46853707,0.95888431
16.50821643,0.96031115
16.54789579,0.96189579
16.58757515,0.96364421
16.62725451,0.96556044
16.66693387,0.96764606
16.70661323,0.96989994
16.74629259,0.97231798
16.78597194,0.97489302
16.82565130,0.97761485
16.86533066,0.98047040
16.90501002,0.98344399
16.94468938,0.98651775
16.98436874,0.98967206
17.02404810,0.99288617
17.06372745,0.99613874
17.10340681,0.99940845
17.14308617,1.00267461
17.18276553,1.00591765
17.22244489,1.00911964
17.26212425,1.01226460
17.30180361,1.01533881
17.34148297,1.01833086
17.38116232,1.02123177
17.42084168,1.02403475
17.46052104,1.02673508
17.50020040,1.02932970
17.53987976,1.03181686
17.57955912,1.03419564
17.61923848,1.03646549
17.65891784,1.03862576
17.69859719,1.04067525
17.73827655,1.04261182
17.77795591,1.04443212
17.81763527,1.04613137
17.85731463,1.04770323
17.89699399,1.04913988
17.93667335,1.05043211
17.97635271,1.05156956
18.01603206,1.05254106
18.05571142,1.05333502
18.09539078,1.05393991
18.13507014,1.05434474
18.17474950,1.05453951
18.21442886,1.05451574
18.25410822,1.05426682
18.29378758,1.05378841
18.33346693,1.05307867
18.37314629,1.05213844
18.41282565,1.05097125
18.45250501,1.04958333
18.49218437,1.04798340
18.53186373,1.04618246
18.57154309,1.04419344
18.61122244,1.04203080
18.65090180,1.03971015
18.69058116,1.03724777
18.73026052,1.03466020
18.76993988,1.03196386
18.80961924,1.02917467
18.84929860,1.02630778
18.88897796,1.02337742
18.92865731,1.02039672
18.96833667,1.01737773
19.00801603,1.01433148
19.04769539,1.01126810
19.08737475,1.00819705
19.12705411,1.00512737
19.16673347,1.00206790
19.20641283,0.99902766
19.24609218,0.99601604
19.28577154,0.99304305
19.32545090,0.99011951
19.36513026,0.98725718
19.40480962,0.98446873
19.44448898,0.98176776
19.48416834,0.97916860
19.52384770,0.97668611
19.56352705,0.97433541
19.60320641,0.97213148
19.64288577,0.97008882
19.68256513,0.96822097
19.72224449,0.96654015
19.76192385,0.96505682
19.80160321,0.96377935
19.84128257,0.96271374
19.88096192,0.96186335
19.92064128,0.96122885
19.96032064,0.96080814
20.00000000,0.96059643
