k_invA,S_k
3.96953908,0.68829543
4.00921844,0.69297521
4.04889780,0.69845120
4.08857715,0.70450914
4.12825651,0.71097918
4.16793587,0.71774896
4.20761523,0.72477401
4.24729459,0.73208475
4.28697395,0.73978983
4.32665331,0.74807534
4.36633267,0.75719999
4.40601202,0.76748617
4.44569138,0.77930731
4.48537074,0.79307182
4.52505010,0.80920439
4.56472946,0.82812523
4.60440882,0.85022818
4.64408818,0.87585861
4.68376754,0.90529195
4.72344689,0.93871398
4.76312625,0.97620355
4.80280561,1.01771876
4.84248497,1.06308706
4.88216433,1.11200003
4.92184369,1.16401304
4.96152305,1.21854997
5.00120240,1.27491303
5.04088176,1.33229741
5.08056112,1.38981023
5.12024048,1.44649333
5.15991984,1.50134899
5.19959920,1.55336777
5.23927856,1.60155745
5.27895792,1.64497200
5.31863727,1.68273966
5.35831663,1.71408891
5.39799599,1.73837167
5.43767535,1.75508254
5.47735471,1.76387383
5.51703407,1.76456544
5.55671343,1.75714958
5.59639279,1.74179007
5.63607214,1.71881623
5.67575150,1.68871180
5.71543086,1.65209924
5.75511022,1.60972002
5.79478958,1.56241175
5.83446894,1.51108290
5.87414830,1.45668614
5.91382766,1.40019118
5.95350701,1.34255818
5.99318637,1.28471245
6.03286573,1.22752148
6.07254509,1.17177491
6.11222445,1.11816799
6.15190381,1.06728903
6.19158317,1.01961109
6.23126253,0.97548798
6.27094188,0.93515444
6.31062124,0.89873044
6.35030060,0.86622894
6.38997996,0.83756692
6.42965932,0.81257875
6.46933868,0.79103155
6.50901804,0.77264158
6.54869739,0.75709104
6.58837675,0.74404470
6.62805611,0.73316546
6.66773547,0.72412853
6.70741483,0.71663365
6.74709419,0.71041497
6.78677355,0.70524840
6.82645291,0.70095632
6.86613226,0.69740964
6.90581162,0.69452731
6.94549098,0.69227359
6.98517034,0.69065327
7.02484970,0.68970537
7.06452906,0.68949562
7.10420842,0.69010825
7.14388778,0.69163747
7.18356713,0.69417918
7.22324649,0.69782319
7.26292585,0.70264640
7.30260521,0.70870708
7.34228457,0.71604054
7.38196393,0.72465634
7.42164329,0.73453693
7.46132265,0.74563778
7.50100200,0.75788885
7.54068136,0.77119727
7.58036072,0.78545085
7.62004008,0.80052240
7.65971944,0.81627433
7.69939880,0.83256349
7.73907816,0.84924573
7.77875752,0.86618021
7.81843687,0.88323303
7.85811623,0.90028016
7.89779559,0.91720949
7.93747495,0.93392206
7.97715431,0.95033230
8.01683367,0.96636752
8.05651303,0.98196667
8.09619238,0.99707847
8.13587174,1.01165918
8.17555110,1.02567013
8.21523046,1.03907522
8.25490982,1.05183862
8.29458918,1.06392270
8.33426854,1.07528659
8.37394790,1.08588518
8.41362725,1.09566889
8.45330661,1.10458413
8.49298597,1.11257437
8.53266533,1.11958192
8.57234469,1.12555026
8.61202405,1.13042674
8.65170341,1.13416557
8.69138277,1.13673092
8.73106212,1.13810001
8.77074148,1.13826584
8.81042084,1.13723964
8.85010020,1.13505270
8.88977956,1.13175759
8.92945892,1.12742861
8.96913828,1.12216145
9.00881764,1.11607206
9.04849699,1.10929467
9.08817635,1.10197922
9.12785571,1.09428799
9.16753507,1.08639184
9.20721443,1.07846604
9.24689379,1.07068588
9.28657315,1.06322221
9.32625251,1.05623709
9.36593186,1.04987972
9.40561122,1.04428271
9.44529058,1.03955893
9.48496994,1.03579887
9.52464930,1.03306878
9.56432866,1.03140942
9.60400802,1.03083560
9.64368737,1.03133638
9.68336673,1.03287595
9.72304609,1.03539508
9.76272545,1.03881311
9.80240481,1.04303036
9.84208417,1.04793083
9.88176353,1.05338517
9.92144289,1.05925372
9.96112224,1.06538964
10.00080160,1.07164191
10.04048096,1.07785832
10.08016032,1.08388816
10.11983968,1.08958481
10.15951904,1.09480800
10.19919840,1.09942591
10.23887776,1.10331694
10.27855711,1.10637126
10.31823647,1.10849216
10.35791583,1.10959716
10.39759519,1.10961890
10.43727455,1.10850592
10.47695391,1.10622320
10.51663327,1.10275256
10.55631263,1.09809291
10.59599198,1.09226028
10.63567134,1.08528776
10.67535070,1.07722512
10.71503006,1.06813828
10.75470942,1.05810857
10.79438878,1.04723162
10.83406814,1.03561612
10.87374749,1.02338222
10.91342685,1.01065969
10.95310621,0.99758583
10.99278557,0.98430317
11.03246493,0.97095699
11.07214429,0.95769268
11.11182365,0.94465307
11.15150301,0.93197579
11.19118236,0.91979063
11.23086172,0.90821712
11.27054108,0.89736239
11.31022044,0.88731922
11.34989980,0.87816463
11.38957916,0.86995874
11.42925852,0.86274424
11.46893788,0.85654628
11.50861723,0.85137287
11.54829659,0.84721578
11.58797595,0.84405192
11.62765531,0.84184501
11.66733467,0.84054773
11.70701403,0.84010402
11.74669339,0.84045154
11.78637275,0.84152426
11.82605210,0.84325495
11.86573146,0.84557752
11.90541082,0.84842924
11.94509018,0.85175254
11.98476954,0.85549651
12.02444890,0.85961798
12.06412826,0.86408214
12.10380762,0.86886271
12.14348697,0.87394171
12.18316633,0.87930876
12.22284569,0.88496004
12.26252505,0.89089701
12.30220441,0.89712478
12.34188377,0.90365045
12.38156313,0.91048136
12.42124248,0.91762330
12.46092184,0.92507893
12.50060120,0.93284631
12.54028056,0.94091770
12.57995992,0.94927864
12.61963928,0.95790736
12.65931864,0.96677453
12.69899800,0.97584334
12.73867735,0.98506995
12.77835671,0.99440412
12.81803607,1.00379026
12.85771543,1.01316852
12.89739479,1.02247610
12.93707415,1.03164862
12.97675351,1.04062152
13.01643287,1.04933137
13.05611222,1.05771711
13.09579158,1.06572116
13.13547094,1.07329033
13.17515030,1.08037653
13.21482966,1.08693728
13.25450902,1.09293596
13.29418838,1.09834200
13.33386774,1.10313071
13.37354709,1.10728311
13.41322645,1.11078560
13.45290581,1.11362954
13.49258517,1.11581086
13.53226453,1.11732962
13.57194389,1.11818964
13.61162325,1.11839820
13.65130261,1.11796584
13.69098196,1.11690619
13.73066132,1.11523599
13.77034068,1.11297512
13.81002004,1.11014676
13.84969940,1.10677751
13.88937876,1.10289764
13.92905812,1.09854124
13.96873747,1.09374633
14.00841683,1.08855491
14.04809619,1.08301287
14.08777555,1.07716981
14.12745491,1.07107863
14.16713427,1.06479504
14.20681363,1.05837686
14.24649299,1.05188317
14.28617234,1.04537341
14.32585170,1.03890624
14.36553106,1.03253851
14.40521042,1.02632407
14.44488978,1.02031268
14.48456914,1.01454899
14.52424850,1.00907157
14.56392786,1.00391223
14.60360721,0.99909538
14.64328657,0.99463769
14.68296593,0.99054801
14.72264529,0.98682745
14.76232465,0.98346976
14.80200401,0.98046194
14.84168337,0.97778500
14.88136273,0.97541492
14.92104208,0.97332376
14.96072144,0.97148078
15.00040080,0.96985372
15.04008016,0.96840989
15.07975952,0.96711738
15.11943888,0.96594604
15.15911824,0.96486837
15.19879760,0.96386023
15.23847695,0.96290137
15.27815631,0.96197574
15.31783567,0.96107162
15.35751503,0.96018152
15.39719439,0.95930195
15.43687375,0.95843301
15.47655311,0.95757786
15.51623246,0.95674213
15.55591182,0.95593327
15.59559118,0.95515985
15.63527054,0.95443101
15.67494990,0.95375580
15.71462926,0.95314280
15.75430862,0.95259965
15.79398798,0.95213287
15.83366733,0.95174773
15.87334669,0.95144821
15.91302605,0.95123716
15.95270541,0.95111649
15.99238477,0.95108744
16.03206413,0.95115094
16.07174349,0.95130793
16.11142285,0.95155970
16.15110220,0.95190822
16.19078156,0.95235635
16.23046092,0.95290797
16.27014028,0.95356811
16.30981964,0.95434284
16.34949900,0.95523915
16.38917836,0.95626468
16.42885772,0.95742741
16.46853707,0.95873522
16.50821643,0.96019547
16.54789579,0.96181447
16.58757515,0.96359707
16.62725451,0.96554619
16.66693387,0.96766243
16.70661323,0.96994379
16.74629259,0.97238550
16.78597194,0.97497987
16.82565130,0.97771638
16.86533066,0.98058182
16.90501002,0.98356059
16.94468938,0.98663503
16.98436874,0.98978590
17.02404810,0.99299294
17.06372745,0.99623535
17.10340681,0.99949245
17.14308617,1.00274414
17.18276553,1.00597146
17.22244489,1.00915701
17.26212425,1.01228528
17.30180361,1.01534287
17.34148297,1.01831865
17.38116232,1.02120375
17.42084168,1.02399143
17.46052104,1.02667689
17.50020040,1.02925692
17.53987976,1.03172960
17.57955912,1.03409381
17.61923848,1.03634880
17.65891784,1.03849378
17.69859719,1.04052747
17.73827655,1.04244779
17.77795591,1.04425153
17.81763527,1.04593419
17.85731463,1.04748988
17.89699399,1.04891132
17.93667335,1.05018998
17.97635271,1.05131627
18.01603206,1.05227984
18.05571142,1.05306998
18.09539078,1.05367597
18.13507014,1.05408757
18.17474950,1.05429546
18.21442886,1.05429163
18.25410822,1.05406976
18.29378758,1.05362556
18.33346693,1.05295699
18.37314629,1.05206438
18.41282565,1.05095051
18.45250501,1.04962057
18.49218437,1.04808200
18.53186373,1.04634429
18.57154309,1.04441870
18.61122244,1.04231791
18.65090180,1.04005570
18.69058116,1.03764651
18.73026052,1.03510517
18.76993988,1.03244649
18.80961924,1.02968503
18.84929860,1.02683486
18.88897796,1.02390941
18.92865731,1.02092140
18.96833667,1.01788286
19.00801603,1.01480516
19.04769539,1.01169919
19.08737475,1.00857551
19.12705411,1.00544458
19.16673347,1.00231698
19.20641283,0.99920365
19.24609218,0.99611607
19.28577154,0.99306643
19.32545090,0.99006772
19.36513026,0.98713379
19.40480962,0.98427930
19.44448898,0.98151956
19.48416834,0.97887041
19.52384770,0.97634788
19.56352705,0.97396789
19.60320641,0.97174591
19.64288577,0.96969648
19.68256513,0.96783290
19.72224449,0.96616674
19.76192385,0.96470754
19.80160321,0.96346249
19.84128257,0.96243616
19.88096192,0.96163039
19.92064128,0.96104418
19.96032064,0.96067377
20.00000000,0.96051274
