k_invA,S_k
3.57274549,0.73207111
3.61242485,0.71848078
3.65210421,0.70690749
3.69178357,0.69749066
3.73146293,0.69029257
3.77114228,0.68529998
3.81082164,0.68242926
3.85050100,0.68153481
3.89018036,0.68242043
3.92985972,0.68485315
3.96953908,0.68857890
4.00921844,0.69333921
4.04889780,0.69888827
4.08857715,0.70500955
4.12825651,0.71153100
4.16793587,0.71833828
4.20761523,0.72538519
4.24729459,0.73270081
4.28697395,0.74039281
4.32665331,0.74864678
4.36633267,0.75772139
4.40601202,0.76793948
4.44569138,0.77967539
4.48537074,0.79333886
4.52505010,0.80935633
4.56472946,0.82815004
4.60440882,0.85011617
4.64408818,0.87560254
4.68376754,0.90488720
4.72344689,0.93815854
4.76312625,0.97549799
4.80280561,1.01686612
4.84248497,1.06209272
4.88216433,1.11087152
4.92184369,1.16275979
4.96152305,1.21718316
5.00120240,1.27344535
5.04088176,1.33074285
5.08056112,1.38818392
5.12024048,1.44481137
5.15991984,1.49962834
5.19959920,1.55162611
5.23927856,1.59981313
5.27895792,1.64324393
5.31863727,1.68104723
5.35831663,1.71245192
5.39799599,1.73681017
5.43767535,1.75361670
5.47735471,1.76252373
5.51703407,1.76335082
5.55671343,1.75608957
5.59639279,1.74090279
5.63607214,1.71811842
5.67575150,1.68821841
5.71543086,1.65182296
5.75511022,1.60967085
5.79478958,1.56259654
5.83446894,1.51150499
5.87414830,1.45734502
5.91382766,1.40108227
5.95350701,1.34367265
5.99318637,1.28603726
6.03286573,1.22903947
6.07254509,1.17346508
6.11222445,1.12000589
6.15190381,1.06924729
6.19158317,1.02166009
6.23126253,0.97759659
6.27094188,0.93729088
6.31062124,0.90086313
6.35030060,0.86832741
6.38997996,0.83960265
6.42965932,0.81452598
6.46933868,0.79286801
6.50901804,0.77434903
6.54869739,0.75865575
6.58837675,0.74545764
6.62805611,0.73442242
6.66773547,0.72522997
6.70741483,0.71758439
6.74709419,0.71122371
6.78677355,0.70592707
6.82645291,0.70151934
6.86613226,0.69787303
6.90581162,0.69490782
6.94549098,0.69258776
6.98517034,0.69091660
7.02484970,0.68993149
7.06452906,0.68969561
7.10420842,0.69029012
7.14388778,0.69180580
7.18356713,0.69433496
7.22324649,0.69796384
7.26292585,0.70276602
7.30260521,0.70879684
7.34228457,0.71608932
7.38196393,0.72465139
7.42164329,0.73446472
7.46132265,0.74548486
7.50100200,0.75764276
7.54068136,0.77084734
7.58036072,0.78498903
7.62004008,0.79994388
7.65971944,0.81557804
7.69939880,0.83175239
7.73907816,0.84832698
7.77875752,0.86516501
7.81843687,0.88213633
7.85811623,0.89912016
7.89779559,0.91600699
7.93747495,0.93269959
7.97715431,0.94911324
8.01683367,0.96517513
8.05651303,0.98082309
8.09619238,0.99600376
8.13587174,1.01067051
8.17555110,1.02478102
8.21523046,1.03829499
8.25490982,1.05117202
8.29458918,1.06336979
8.33426854,1.07484278
8.37394790,1.08554156
8.41362725,1.09541271
8.45330661,1.10439950
8.49298597,1.11244309
8.53266533,1.11948445
8.57234469,1.12546670
8.61202405,1.13033785
8.65170341,1.13405376
8.69138277,1.13658116
8.73106212,1.13790055
8.77074148,1.13800882
8.81042084,1.13692145
8.85010020,1.13467419
8.88977956,1.13132398
8.92945892,1.12694919
8.96913828,1.12164910
9.00881764,1.11554255
9.04849699,1.10876583
9.08817635,1.10146996
9.12785571,1.09381735
9.16753507,1.08597791
9.20721443,1.07812504
9.24689379,1.07043122
9.28657315,1.06306378
9.32625251,1.05618067
9.36593186,1.04992663
9.40561122,1.04442968
9.44529058,1.03979816
9.48496994,1.03611840
9.52464930,1.03345301
9.56432866,1.03183985
9.60400802,1.03129172
9.64368737,1.03179668
9.68336673,1.03331896
9.72304609,1.03580047
9.76272545,1.03916270
9.80240481,1.04330906
9.84208417,1.04812745
9.88176353,1.05349302
9.92144289,1.05927103
9.96112224,1.06531972
10.00080160,1.07149309
10.04048096,1.07764362
10.08016032,1.08362480
10.11983968,1.08929344
10.15951904,1.09451184
10.19919840,1.09914968
10.23887776,1.10308579
10.27855711,1.10620965
10.31823647,1.10842276
10.35791583,1.10963981
10.39759519,1.10978977
10.43727455,1.10881674
10.47695391,1.10668075
10.51663327,1.10335834
10.55631263,1.09884309
10.59599198,1.09314586
10.63567134,1.08629490
10.67535070,1.07833578
10.71503006,1.06933093
10.75470942,1.05935906
10.79438878,1.04851419
10.83406814,1.03690440
10.87374749,1.02465023
10.91342685,1.01188282
10.95310621,0.99874171
10.99278557,0.98537241
11.03246493,0.97192375
11.07214429,0.95854507
11.11182365,0.94538340
11.15150301,0.93258052
11.19118236,0.92027023
11.23086172,0.90857575
11.27054108,0.89760734
11.31022044,0.88746040
11.34989980,0.87821378
11.38957916,0.86992879
11.42925852,0.86264855
11.46893788,0.85639794
11.50861723,0.85118410
11.54829659,0.84699741
11.58797595,0.84381295
11.62765531,0.84159241
11.66733467,0.84028630
11.70701403,0.83983638
11.74669339,0.84017835
11.78637275,0.84124445
11.82605210,0.84296610
11.86573146,0.84527633
11.90541082,0.84811196
11.94509018,0.85141547
11.98476954,0.85513646
12.02444890,0.85923265
12.06412826,0.86367044
12.10380762,0.86842500
12.14348697,0.87347987
12.18316633,0.87882618
12.22284569,0.88446151
12.26252505,0.89038845
12.30220441,0.89661293
12.34188377,0.90314246
12.38156313,0.90998430
12.42124248,0.91714374
12.46092184,0.92462246
12.50060120,0.93241711
12.54028056,0.94051821
12.57995992,0.94890930
12.61963928,0.95756648
12.65931864,0.96645825
12.69899800,0.97554579
12.73867735,0.98478343
12.77835671,0.99411952
12.81803607,1.00349749
12.85771543,1.01285707
12.89739479,1.02213564
12.93707415,1.03126963
12.97675351,1.04019588
13.01643287,1.04885292
13.05611222,1.05718218
13.09579158,1.06512894
13.13547094,1.07264311
13.17515030,1.07967982
13.21482966,1.08619978
13.25450902,1.09216938
13.29418838,1.09756066
13.33386774,1.10235111
13.37354709,1.10652328
13.41322645,1.11006442
13.45290581,1.11296599
13.49258517,1.11522322
13.53226453,1.11683470
13.57194389,1.11780210
13.61162325,1.11812986
13.65130261,1.11782517
13.69098196,1.11689795
13.73066132,1.11536096
13.77034068,1.11323009
13.81002004,1.11052459
13.84969940,1.10726745
13.88937876,1.10348577
13.92905812,1.09921101
13.96873747,1.09447926
14.00841683,1.08933135
14.04809619,1.08381280
14.08777555,1.07797360
14.12745491,1.07186788
14.16713427,1.06555322
14.20681363,1.05908993
14.24649299,1.05254009
14.28617234,1.04596642
14.32585170,1.03943109
14.36553106,1.03299441
14.40521042,1.02671360
14.44488978,1.02064144
14.48456914,1.01482519
14.52424850,1.00930551
14.56392786,1.00411562
14.60360721,0.99928070
14.64328657,0.99481750
14.68296593,0.99073425
14.72264529,0.98703086
14.76232465,0.98369930
14.80200401,0.98072437
14.84168337,0.97808455
14.88136273,0.97575313
14.92104208,0.97369943
14.96072144,0.97189008
15.00040080,0.97029040
15.04008016,0.96886568
15.07975952,0.96758240
15.11943888,0.96640935
15.15911824,0.96531853
15.19879760,0.96428589
15.23847695,0.96329183
15.27815631,0.96232151
15.31783567,0.96136485
15.35751503,0.96041640
15.39719439,0.95947498
15.43687375,0.95854313
15.47655311,0.95762651
15.51623246,0.95673313
15.55591182,0.95587263
15.59559118,0.95505546
15.63527054,0.95429224
15.67494990,0.95359306
15.71462926,0.95296700
15.75430862,0.95242173
15.79398798,0.95196328
15.83366733,0.95159593
15.87334669,0.95132228
15.91302605,0.95114345
15.95270541,0.95105936
15.99238477,0.95106909
16.03206413,0.95117136
16.07174349,0.95136495
16.11142285,0.95164913
16.15110220,0.95202406
16.19078156,0.95249108
16.23046092,0.95305296
16.27014028,0.95371396
16.30981964,0.95447980
16.34949900,0.95535754
16.38917836,0.95635529
16.42885772,0.95748182
16.46853707,0.95874612
16.50821643,0.96015688
16.54789579,0.96172193
16.58757515,0.96344769
16.62725451,0.96533869
16.66693387,0.96739710
16.70661323,0.96962234
16.74629259,0.97201090
16.78597194,0.97455616
16.82565130,0.97724843
16.86533066,0.98007508
16.90501002,0.98302085
16.94468938,0.98606818
16.98436874,0.98919776
17.02404810,0.99238906
17.06372745,0.99562091
17.10340681,0.99887216
17.14308617,1.00212224
17.18276553,1.00535169
17.22244489,1.00854267
17.26212425,1.01167933
17.30180361,1.01474803
17.34148297,1.01773749
17.38116232,1.02063882
17.42084168,1.02344537
17.46052104,1.02615253
17.50020040,1.02875734
17.53987976,1.03125817
17.57955912,1.03365416
17.61923848,1.03594485
17.65891784,1.03812959
17.69859719,1.04020720
17.73827655,1.04217551
17.77795591,1.04403110
17.81763527,1.04576908
17.85731463,1.04738300
17.89699399,1.04886484
17.93667335,1.05020521
17.97635271,1.05139351
18.01603206,1.05241830
18.05571142,1.05326773
18.09539078,1.05392994
18.13507014,1.05439358
18.17474950,1.05464829
18.21442886,1.05468517
18.25410822,1.05449717
18.29378758,1.05407946
18.33346693,1.05342968
18.37314629,1.05254810
18.41282565,1.05143766
18.45250501,1.05010395
18.49218437,1.04855504
18.53186373,1.04680126
18.57154309,1.04485487
18.61122244,1.04272967
18.65090180,1.04044066
18.69058116,1.03800356
18.73026052,1.03543442
18.76993988,1.03274927
18.80961924,1.02996377
18.84929860,1.02709295
18.88897796,1.02415105
18.92865731,1.02115138
18.96833667,1.01810636
19.00801603,1.01502752
19.04769539,1.01192568
19.08737475,1.00881111
19.12705411,1.00569375
19.16673347,1.00258351
19.20641283,0.99949045
19.24609218,0.99642506
19.28577154,0.99339843
19.32545090,0.99042242
19.36513026,0.98750969
19.40480962,0.98467371
19.44448898,0.98192871
19.48416834,0.97928948
19.52384770,0.97677115
19.56352705,0.97438887
19.60320641,0.97215751
19.64288577,0.97009122
19.68256513,0.96820308
19.72224449,0.96650468
19.76192385,0.96500579
19.80160321,0.96371404
19.84128257,0.96263466
19.88096192,0.96177032
19.92064128,0.96112106
19.96032064,0.96068428
20.00000000,0.96045485
