energy_kev,sp3_target,frame_index,step,time_ps,n_atoms,density_atoms_A3,sp_percent,sp2_percent,sp3_percent,defect_percent,mean_coord,elastic_modulus_rel,mean_pe_eV,total_pe_eV,mean_ke_eV,total_ke_eV,max_ke_atom_eV,threshold_cumulative_A,n_displaced_cumulative,max_dr_cumulative_A,mean_dr_cumulative_A,n_displaced_incremental,max_dr_incremental_A
15,20,20,540,0.540000,473344,0.107342,16.819058,65.178390,18.001284,0.001268,3.011822,0.099543,-6.428682,-3042977.859200,0.046527,22023.088962,2455.570000,0.454940,7,26.794372,4.662775,16,1.350950
15,20,21,567,0.567000,473344,0.107342,16.818635,65.176278,18.004242,0.000845,3.011848,0.099553,-6.428639,-3042957.746730,0.046473,21997.911147,2432.780000,0.342947,12,28.120949,3.041301,16,1.349449
15,20,22,594,0.594000,473344,0.107342,16.822649,65.175855,18.000651,0.000845,3.011772,0.099524,-6.428639,-3042957.903644,0.046472,21997.154820,2429.410000,0.359486,12,29.455309,3.213207,18,1.349144
15,20,23,621,0.621000,473344,0.107342,16.827931,65.174799,17.996637,0.000634,3.011674,0.099486,-6.428695,-3042984.350115,0.046520,22019.872052,2459.170000,0.376822,12,30.795378,3.383905,20,1.351342
15,20,24,648,0.648000,473344,0.107342,16.824550,65.180292,17.994524,0.000634,3.011687,0.099491,-6.428652,-3042964.032930,0.046470,21996.377871,2464.610000,0.394994,12,32.135196,3.551958,16,1.350250
15,20,25,675,0.675000,473344,0.107342,16.823072,65.176489,17.999594,0.000845,3.011746,0.099514,-6.428595,-3042936.808190,0.046409,21967.432406,2466.520000,0.434010,11,33.475257,4.014307,14,1.350057
15,20,26,702,0.702000,473344,0.107342,16.825818,65.170151,18.003397,0.000634,3.011763,0.099520,-6.428633,-3042954.935990,0.046440,21982.286659,2465.880000,0.763756,5,34.816041,8.551624,14,1.350011
15,20,27,729,0.729000,473344,0.107342,16.824550,65.164658,18.010158,0.000634,3.011843,0.099552,-6.428468,-3042876.536047,0.046264,21898.889160,2368.110000,0.800588,5,36.154210,8.906369,14,1.346404
15,20,28,756,0.756000,473344,0.107342,16.828353,65.167616,18.003397,0.000634,3.011738,0.099510,-6.428613,-3042945.343506,0.046401,21963.727931,2408.290000,0.603506,9,37.501288,5.446164,7,1.348633
15,20,29,783,0.783000,473344,0.107342,16.825184,65.177757,17.996214,0.000845,3.011691,0.099492,-6.428655,-3042965.268330,0.046440,21981.871719,2432.140000,1.408846,3,38.851431,15.399177,24,1.351761
15,20,30,810,0.810000,473344,0.107342,16.830466,65.173954,17.994735,0.000845,3.011624,0.099466,-6.428636,-3042956.073440,0.046411,21968.159629,2432.700000,0.575741,11,40.199896,4.938313,25,1.349983
15,20,31,837,0.837000,473344,0.107342,16.826874,65.176066,17.996003,0.001056,3.011670,0.099484,-6.428611,-3042944.492680,0.046375,21951.472815,2436.210000,0.603506,11,41.548651,5.128250,31,1.350165
15,20,32,864,0.864000,473344,0.107342,16.826241,65.184517,17.988186,0.001056,3.011598,0.099456,-6.428496,-3042889.801410,0.046252,21893.264781,2409.400000,0.603506,12,42.896229,4.931698,7,1.348830
15,20,33,891,0.891000,473344,0.107342,16.825607,65.182827,17.990088,0.001479,3.011624,0.099466,-6.428397,-3042843.106460,0.046142,21840.982033,2324.860000,0.632610,12,44.234580,5.107781,8,1.342827
15,20,34,918,0.918000,473344,0.107342,16.827086,65.176066,17.995369,0.001479,3.011662,0.099481,-6.428543,-3042912.282477,0.046277,21905.053513,2353.890000,0.632610,12,45.568912,5.276832,8,1.352494
15,20,35,945,0.945000,473344,0.107342,16.826452,65.178813,17.993045,0.001690,3.011641,0.099473,-6.428508,-3042895.727303,0.046235,21884.963861,2303.050000,0.632610,14,46.890611,4.770921,13,1.344657
15,20,36,972,0.972000,473344,0.107342,16.824762,65.184728,17.987764,0.002746,3.011615,0.099463,-6.428584,-3042931.723063,0.046309,21919.948991,2331.120000,0.632610,15,48.211971,4.653611,39,1.352647
15,20,37,999,0.999000,473344,0.107342,16.826452,65.173743,17.997482,0.002324,3.011687,0.099491,-6.428177,-3042738.924638,0.045896,21724.703433,2125.530000,0.663118,15,49.524561,4.815638,33,1.342277
15,20,38,1026,1.026000,473344,0.107342,16.823283,65.173531,18.001496,0.001690,3.011755,0.099517,-6.428544,-3042912.707054,0.046258,21895.733113,2203.060000,0.695097,15,50.808085,4.977393,41,1.348726
15,20,39,1053,1.053000,473344,0.107342,16.824128,65.164658,18.009524,0.001690,3.011826,0.099545,-6.428539,-3042910.285779,0.046251,21892.626280,2185.550000,0.922089,10,52.085149,7.310987,42,1.346026
15,20,40,1080,1.080000,473344,0.107342,16.828564,65.157053,18.012270,0.002113,3.011801,0.099535,-6.428595,-3042936.946681,0.046298,21914.711625,2214.820000,0.966557,10,53.393711,7.544643,42,1.353308
15,20,41,1107,1.107000,473344,0.107342,16.827931,65.155574,18.014172,0.002324,3.011831,0.099547,-6.428382,-3042835.929677,0.046076,21810.028943,1950.220000,0.966557,11,54.700269,7.178941,41,1.327898
15,20,42,1134,1.134000,473344,0.107342,16.825607,65.154518,18.017763,0.002113,3.011886,0.099568,-6.428604,-3042941.284472,0.046302,21916.687496,2036.510000,0.922089,13,56.057154,6.427425,15,1.359657
15,20,43,1161,1.161000,473344,0.107342,16.826874,65.158109,18.012693,0.002324,3.011810,0.099539,-6.428543,-3042912.070794,0.046234,21884.586189,2014.230000,0.879667,15,57.401834,5.880526,23,1.348293
15,20,44,1188,1.188000,473344,0.107342,16.827508,65.158320,18.010791,0.003380,3.011780,0.099527,-6.428596,-3042937.415988,0.046285,21908.491291,2043.600000,1.013169,13,58.750155,6.880043,10,1.351785
15,20,45,1215,1.215000,473344,0.107342,16.833001,65.154306,18.009735,0.002958,3.011712,0.099501,-6.428575,-3042927.482324,0.046258,21895.727236,2042.720000,0.966557,14,60.096995,6.681943,17,1.349970
15,20,46,1242,1.242000,473344,0.107342,16.837015,65.151349,18.008679,0.002958,3.011662,0.099481,-6.428549,-3042915.078971,0.046220,21878.049198,2043.220000,0.879667,16,61.444002,6.159749,15,1.349978
15,20,47,1269,1.269000,473344,0.107342,16.837860,65.146701,18.012693,0.002746,3.011700,0.099496,-6.428526,-3042904.288560,0.046188,21862.859412,2044.230000,0.879667,17,62.791171,6.031327,40,1.350030
15,20,48,1296,1.296000,473344,0.107342,16.835959,65.144166,18.017552,0.002324,3.011767,0.099522,-6.428418,-3042853.112439,0.046080,21811.594581,1989.440000,0.922089,17,64.136585,6.209406,39,1.348205
15,20,49,1323,1.323000,473344,0.107342,16.831100,65.148391,18.018186,0.002324,3.011822,0.099543,-6.427910,-3042612.416770,0.045572,21570.997379,1692.740000,0.966557,16,65.468070,6.725015,40,1.338646
15,20,50,1350,1.350000,473344,0.107342,16.831733,65.143109,18.022622,0.002535,3.011856,0.099557,-6.428108,-3042706.307241,0.045760,21660.211876,1579.810000,0.966557,16,66.728931,6.912409,38,1.325131
15,20,51,1377,1.377000,473344,0.107342,16.819480,65.153250,18.024312,0.002958,3.011987,0.099608,-6.428253,-3042774.893740,0.045891,21722.055009,1667.270000,0.966557,18,68.021303,6.428456,42,1.350011
15,20,52,1404,1.404000,473344,0.107342,16.817156,65.157898,18.021566,0.003380,3.011974,0.099603,-6.428273,-3042784.624069,0.045911,21731.463245,1686.060000,1.013169,18,69.315508,6.614063,54,1.351220
15,20,53,1431,1.431000,473344,0.107342,16.815044,65.170996,18.010158,0.003803,3.011881,0.099567,-6.428329,-3042810.864832,0.045967,21757.981409,1681.770000,1.062029,18,70.609064,6.789697,53,1.350070
15,20,54,1458,1.458000,473344,0.107342,16.820748,65.152194,18.023467,0.003591,3.011962,0.099598,-6.428080,-3042692.924978,0.045713,21637.989761,1569.040000,1.062029,20,71.894281,6.382915,60,1.342688
15,20,55,1485,1.485000,473344,0.107342,16.821804,65.155574,18.019031,0.003591,3.011915,0.099580,-6.428129,-3042716.489500,0.045748,21654.578105,1575.280000,1.062029,22,73.212985,6.073994,41,1.349953
15,20,56,1512,1.512000,473344,0.107342,16.821381,65.157687,18.017552,0.003380,3.011919,0.099581,-6.428246,-3042771.910682,0.045866,21710.448921,1630.620000,1.408846,17,74.554409,7.738813,44,1.351426
15,20,57,1539,1.539000,473344,0.107342,16.820114,65.150081,18.025791,0.004014,3.012000,0.099613,-6.428174,-3042737.526006,0.045788,21673.588270,1638.170000,0.966557,29,75.897453,5.138368,47,1.350626
15,20,58,1566,1.566000,473344,0.107342,16.815677,65.161701,18.018186,0.004437,3.011949,0.099593,-6.428137,-3042719.887448,0.045738,21649.699233,1639.650000,1.013169,29,77.240227,5.296421,36,1.350081
15,20,59,1593,1.593000,473344,0.107342,16.815044,65.163179,18.017763,0.004014,3.011962,0.099598,-6.428194,-3042746.993566,0.045793,21675.958609,1641.400000,1.062029,29,78.583375,5.449648,44,1.350146
15,20,60,1620,1.620000,473344,0.107342,16.816311,65.156419,18.024101,0.003169,3.012021,0.099621,-6.428177,-3042738.802591,0.045766,21663.049907,1614.800000,1.062029,29,79.924690,5.599351,45,1.347885
15,20,61,1647,1.647000,473344,0.107342,16.813776,65.155996,18.026002,0.004225,3.012059,0.099636,-6.428228,-3042762.988438,0.045818,21687.814372,1630.850000,1.476788,22,81.270547,7.183797,49,1.351106
15,20,62,1674,1.674000,473344,0.107342,16.819903,65.153461,18.023045,0.003591,3.011974,0.099603,-6.428222,-3042760.173108,0.045802,21680.244048,1630.580000,1.622659,21,82.615941,7.643277,53,1.349964
15,20,63,1701,1.701000,473344,0.107342,16.820959,65.147757,18.026636,0.004648,3.011979,0.099605,-6.428200,-3042749.764026,0.045775,21667.395599,1635.620000,1.700912,21,83.961554,7.833344,63,1.350281
15,20,64,1728,1.728000,473344,0.107342,16.825395,65.142053,18.027904,0.004648,3.011949,0.099593,-6.428154,-3042728.178532,0.045726,21644.263912,1634.060000,1.782939,22,85.306886,7.740117,63,1.350004
15,20,65,1755,1.755000,473344,0.107342,16.821381,65.142476,18.031706,0.004437,3.012038,0.099628,-6.428105,-3042704.879140,0.045682,21623.181770,1624.370000,1.868921,22,86.652247,7.926565,68,1.349298
15,20,66,1782,1.782000,473344,0.107342,16.831733,65.134448,18.029594,0.004225,3.011911,0.099578,-6.428095,-3042700.119753,0.045677,21621.049249,1629.690000,1.408846,27,87.998689,6.905352,26,1.350028
15,20,67,1809,1.809000,473344,0.107342,16.828564,65.137617,18.028749,0.005070,3.011907,0.099576,-6.428075,-3042690.643215,0.045648,21607.399926,1632.700000,1.476788,27,89.345898,7.063007,26,1.350613
15,20,68,1836,1.836000,473344,0.107342,16.823072,65.144166,18.027481,0.005282,3.011979,0.099605,-6.427935,-3042624.656383,0.045510,21541.695315,1580.250000,0.922089,56,90.689603,4.057106,26,1.345586
15,20,69,1863,1.863000,473344,0.107342,16.828353,65.136983,18.029805,0.004859,3.011949,0.099593,-6.427949,-3042630.936586,0.045515,21544.339585,1591.690000,0.966557,53,92.038962,4.327770,26,1.350553
15,20,70,1890,1.890000,473344,0.107342,16.828353,65.140997,18.026425,0.004225,3.011911,0.099578,-6.427967,-3042639.716671,0.045526,21549.451628,1600.220000,0.966557,55,93.387695,4.294064,95,1.350794
15,20,71,1917,1.917000,473344,0.107342,16.828142,65.144166,18.022833,0.004859,3.011856,0.099557,-6.427319,-3042332.789954,0.044871,21239.351384,1259.090000,1.013169,56,94.719586,4.321683,106,1.335283
15,20,72,1944,1.944000,473344,0.107342,16.831733,65.134448,18.029382,0.004437,3.011903,0.099575,-6.427614,-3042472.635175,0.045159,21375.634630,773.882000,1.013169,56,95.766863,4.420130,29,1.271004
15,20,73,1971,1.971000,473344,0.107342,16.838705,65.122194,18.034875,0.004225,3.011881,0.099567,-6.427849,-3042583.738058,0.045388,21484.264813,649.585000,1.062029,58,96.044537,4.417986,97,1.306897
15,20,74,1998,1.998000,473344,0.107342,16.839128,65.122406,18.034030,0.004437,3.011865,0.099560,-6.427698,-3042512.472290,0.045232,21410.201154,648.442000,2.152556,25,96.168533,8.637521,161,1.349708
15,20,75,2040,2.040000,473344,0.107342,16.837015,65.134025,18.024523,0.004437,3.011793,0.099532,-6.427883,-3042600.068530,0.045392,21486.027496,645.643000,2.855498,21,96.470524,10.192786,145,2.099442
15,20,76,2160,2.160000,473344,0.107342,16.829832,65.150715,18.013960,0.005493,3.011725,0.099506,-6.427641,-3042485.311640,0.045090,21343.116249,455.062000,1.548006,51,97.302957,5.853485,31,5.366842
15,20,77,2280,2.280000,473344,0.107342,16.834480,65.134448,18.023890,0.007183,3.011780,0.099527,-6.426895,-3042132.335894,0.044287,20962.790349,330.642000,1.700912,56,97.902010,6.105064,74,5.906923
15,20,78,2400,2.400000,473344,0.107342,16.849479,65.120082,18.022199,0.008239,3.011565,0.099443,-6.427012,-3042187.730444,0.044161,20903.252606,276.160000,2.152556,52,96.015346,7.014440,76,5.956297
15,20,79,2520,2.520000,473344,0.107342,16.855395,65.112265,18.024735,0.007605,3.011543,0.099435,-6.426684,-3042032.411285,0.043617,20645.958795,106.816000,1.408846,116,92.645260,4.448812,25,4.317351
15,20,80,2640,2.640000,473344,0.107342,16.849479,65.127265,18.017129,0.006127,3.011573,0.099446,-6.426642,-3042012.642662,0.043340,20514.546398,89.913100,1.700912,112,92.929952,5.040050,36,5.430992
15,20,81,2760,2.760000,473344,0.107342,16.851592,65.142898,18.001073,0.004437,3.011412,0.099383,-6.426341,-3041869.797796,0.042735,20228.583374,21.941100,1.700912,142,93.325506,4.765871,15,4.824393
15,20,82,2880,2.880000,473344,0.107342,16.838916,65.151560,18.008045,0.001479,3.011662,0.099481,-6.426482,-3041936.763270,0.042445,20090.912067,2.868060,3.970669,48,93.404131,10.089795,9,4.691200
15,20,83,3000,3.000000,473344,0.107342,16.812508,65.167827,18.018819,0.000845,3.012046,0.099631,-6.426914,-3042141.377280,0.042398,20068.762707,2.335640,6.987441,20,94.563348,17.091662,0,2.758072
15,20,84,3120,3.120000,473344,0.107342,16.802790,65.182616,18.013749,0.000845,3.012093,0.099649,-6.427104,-3042231.286340,0.042278,20012.040413,2.085890,3.613720,48,94.439018,9.823992,0,2.190408
15,20,85,3240,3.240000,473344,0.107342,16.779129,65.173743,18.046283,0.000845,3.012655,0.099869,-6.427412,-3042376.768460,0.042350,20045.900479,1.629910,6.987441,20,94.526072,16.880259,0,1.766048
15,20,86,3360,3.360000,473344,0.107342,16.775960,65.160644,18.062551,0.000845,3.012849,0.099945,-6.427483,-3042410.549090,0.042236,19992.129736,1.938760,3.288861,62,94.289561,8.383637,0,2.083556
15,20,87,3480,3.480000,473344,0.107342,16.761172,65.172898,18.065086,0.000845,3.013022,0.100013,-6.427679,-3042503.467050,0.042212,19980.901943,1.430370,6.987441,19,94.294310,17.373019,0,1.811390
15,20,88,3600,3.600000,473344,0.107342,16.759481,65.196981,18.042692,0.000845,3.012815,0.099932,-6.427752,-3042537.921850,0.042108,19931.388165,1.586200,4.793821,32,94.363782,12.584775,0,1.623521
15,20,89,3720,3.720000,473344,0.107342,16.768988,65.167616,18.062339,0.001056,3.012912,0.099970,-6.427969,-3042640.654930,0.042133,19943.593662,1.142090,2.598799,91,94.372804,6.600873,0,1.585237
15,20,90,3840,3.840000,473344,0.107342,16.755679,65.181771,18.061706,0.000845,3.013043,0.100021,-6.427982,-3042646.866740,0.042058,19908.055881,0.934842,2.598799,87,94.336954,6.761185,0,1.832315
15,20,91,3960,3.960000,473344,0.107342,16.752087,65.170362,18.076705,0.000845,3.013229,0.100094,-6.428121,-3042712.521740,0.042097,19926.376390,0.898488,6.987441,20,94.462231,16.877395,0,2.018404
15,20,92,4080,4.080000,473344,0.107342,16.743637,65.172475,18.083043,0.000845,3.013377,0.100152,-6.428321,-3042807.139460,0.042097,19926.537878,0.968215,6.987441,20,94.301711,16.825344,0,1.564864
15,20,93,4200,4.200000,473344,0.107342,16.731172,65.168672,18.099310,0.000845,3.013664,0.100264,-6.428356,-3042823.891490,0.042054,19906.045988,1.002380,6.665974,20,94.208936,16.867361,0,1.413437
15,20,94,4320,4.320000,473344,0.107342,16.731806,65.162334,18.105015,0.000845,3.013715,0.100284,-6.428440,-3042863.594000,0.041969,19865.576847,0.781550,4.162154,40,94.214190,10.955007,0,1.488629
15,20,95,4440,4.440000,473344,0.107342,16.722510,65.196981,18.079663,0.000845,3.013555,0.100221,-6.428629,-3042952.896420,0.041998,19879.619651,0.910877,6.987441,19,94.254330,17.369529,0,1.563277
15,20,96,4560,4.560000,473344,0.107342,16.710257,65.182616,18.105860,0.001268,3.013931,0.100369,-6.428690,-3042981.855720,0.041998,19879.566271,0.872488,6.665974,20,94.348129,16.837811,0,1.466495
15,20,97,4680,4.680000,473344,0.107342,16.688075,65.196559,18.114521,0.000845,3.014248,0.100493,-6.428735,-3043002.910780,0.041936,19850.278041,0.754836,6.665974,20,94.205934,16.896593,0,1.593498
15,20,98,4800,4.800000,473344,0.107342,16.687652,65.187263,18.124239,0.000845,3.014349,0.100533,-6.428857,-3043060.721790,0.041928,19846.591074,0.639763,4.362875,37,94.369342,11.510055,0,1.535795
15,20,99,4920,4.920000,473344,0.107342,16.734552,65.176700,18.087902,0.000845,3.013517,0.100206,-6.428990,-3043123.844230,0.042033,19895.847534,0.959425,2.598799,91,94.318265,6.559573,0,1.554451
15,20,100,5040,5.040000,473344,0.107342,16.694624,65.172052,18.132479,0.000845,3.014362,0.100538,-6.429082,-3043167.596140,0.042034,19896.641525,0.634235,6.987441,20,94.321456,16.851266,0,1.401148
15,20,101,5160,5.160000,473344,0.107342,16.689342,65.198672,18.111141,0.000845,3.014201,0.100475,-6.429241,-3043242.737150,0.042049,19903.850378,0.629913,6.987441,20,94.144734,16.863522,0,1.364335
15,20,102,5280,5.280000,473344,0.107342,16.690187,65.211981,18.096775,0.001056,3.014045,0.100413,-6.429265,-3043254.127770,0.042018,19888.806014,0.640140,2.724127,83,94.265699,6.961585,0,1.623430
15,20,103,5400,5.400000,473344,0.107342,16.689553,65.206066,18.103324,0.001056,3.014117,0.100442,-6.429316,-3043278.082660,0.041990,19875.650792,0.538332,4.362875,38,94.206938,11.327454,0,1.465737
15,20,104,5520,5.520000,473344,0.107342,16.674765,65.195291,18.129098,0.000845,3.014526,0.100603,-6.429364,-3043300.919060,0.041954,19858.490938,0.621111,6.987441,20,94.425057,16.899763,0,1.594729
15,20,105,5640,5.640000,473344,0.107342,16.671174,65.198672,18.129310,0.000845,3.014564,0.100618,-6.429386,-3043311.082410,0.041920,19842.521445,0.624983,6.665974,20,94.365481,16.832633,0,1.500136
15,20,106,5760,5.760000,473344,0.107342,16.667582,65.188742,18.142619,0.001056,3.014729,0.100682,-6.429561,-3043394.220930,0.041947,19855.211387,0.883923,6.987441,20,94.167148,16.844207,0,1.601080
15,20,107,5880,5.880000,473344,0.107342,16.664413,65.207545,18.127197,0.000845,3.014611,0.100636,-6.429597,-3043411.152130,0.041899,19832.544741,0.760969,6.987441,20,94.361657,16.888581,0,1.562738
15,20,108,6000,6.000000,473344,0.107342,16.673075,65.196770,18.129098,0.001056,3.014539,0.100608,-6.429710,-3043464.746670,0.041932,19848.389694,0.860114,6.987441,20,94.295414,16.860156,0,1.987159
15,20,109,6120,6.120000,473344,0.107342,16.668216,65.188531,18.142408,0.000845,3.014725,0.100681,-6.429741,-3043479.314930,0.041841,19805.066109,0.599593,6.987441,20,94.302920,16.872508,0,1.478889
15,20,110,6240,6.240000,473344,0.107342,16.646878,65.212192,18.140084,0.000845,3.014915,0.100755,-6.429913,-3043560.915910,0.041911,19838.311814,1.270040,6.987441,20,94.464544,16.877909,0,1.470368
15,20,111,6360,6.360000,473344,0.107342,16.666315,65.198883,18.133746,0.001056,3.014653,0.100652,-6.429973,-3043589.187800,0.041862,19814.952572,0.593518,6.665974,20,94.457976,16.879433,0,1.512443
15,20,112,6480,6.480000,473344,0.107342,16.658287,65.202052,18.138817,0.000845,3.014788,0.100706,-6.429953,-3043579.859950,0.041791,19781.372008,0.496982,6.987441,20,94.332390,16.852853,0,1.460745
15,20,113,6600,6.600000,473344,0.107342,16.647512,65.196559,18.155084,0.000845,3.015059,0.100812,-6.430051,-3043625.846770,0.041775,19774.013568,0.609693,6.987441,20,94.425605,16.872273,0,1.636543
15,20,114,6720,6.720000,473344,0.107342,16.645822,65.195291,18.158042,0.000845,3.015105,0.100830,-6.430147,-3043671.403300,0.041860,19813.968908,0.523924,3.613720,52,94.413791,9.305511,0,1.770636
15,20,115,6840,6.840000,473344,0.107342,16.634625,65.217263,18.147267,0.000845,3.015110,0.100832,-6.430206,-3043699.395510,0.041772,19772.444454,0.747222,4.162154,40,94.286358,10.962186,0,1.610632
15,20,116,6960,6.960000,473344,0.107342,16.632090,65.207333,18.159520,0.001056,3.015253,0.100888,-6.430248,-3043719.529070,0.041773,19773.097384,0.707201,6.987441,20,94.204066,16.856019,0,1.589026
15,20,117,7080,7.080000,473344,0.107342,16.629977,65.205221,18.163746,0.001056,3.015317,0.100913,-6.430316,-3043751.360160,0.041861,19814.827121,0.510353,4.362875,38,94.213614,11.280036,0,1.528399
15,20,118,7200,7.200000,473344,0.107342,16.625541,65.234586,18.139028,0.000845,3.015118,0.100835,-6.430405,-3043793.475980,0.041855,19811.870787,0.536931,3.970669,42,94.167384,10.613218,0,1.671054
15,20,119,7320,7.320000,473344,0.107342,16.617724,65.194024,18.187407,0.000845,3.015680,0.101056,-6.430453,-3043816.364610,0.041858,19813.422186,0.740103,6.987441,20,94.371474,16.879203,0,1.580570
15,20,120,7440,7.440000,473344,0.107342,16.634414,65.211347,18.153394,0.000845,3.015173,0.100857,-6.430424,-3043802.704670,0.041745,19759.939502,1.145760,6.987441,20,94.371391,16.859956,0,1.581548
15,20,121,7560,7.560000,473344,0.107342,16.620471,65.207122,18.171562,0.000845,3.015494,0.100983,-6.430573,-3043873.219310,0.041770,19771.656609,0.637727,6.987441,20,94.371831,16.847636,0,1.620039
15,20,122,7680,7.680000,473344,0.107342,16.614766,65.221488,18.162901,0.000845,3.015464,0.100972,-6.430626,-3043898.082770,0.041769,19770.975417,0.468295,6.987441,20,94.160893,16.878957,0,1.780881
15,20,123,7800,7.800000,473344,0.107342,16.609907,65.216418,18.172830,0.000845,3.015612,0.101030,-6.430611,-3043891.125030,0.041669,19723.588011,0.455002,6.665974,20,94.391965,16.838196,0,1.409094
15,20,124,7920,7.920000,473344,0.107342,16.595542,65.224234,18.179168,0.001056,3.015815,0.101110,-6.430753,-3043958.343230,0.041800,19785.661128,0.792063,6.987441,20,94.434638,16.870458,0,1.678264
15,20,125,8040,8.040000,473344,0.107342,16.613921,65.205432,18.179802,0.000845,3.015642,0.101041,-6.430800,-3043980.407140,0.041789,19780.764820,0.607775,6.665974,20,94.347305,16.840530,0,1.492418
15,20,126,8160,8.160000,473344,0.107342,16.596598,65.213249,18.189097,0.001056,3.015904,0.101145,-6.430838,-3043998.411890,0.041729,19752.195076,1.083400,6.987441,20,94.530657,16.865901,0,1.380696
15,20,127,8280,8.280000,473344,0.107342,16.589837,65.226558,18.182759,0.000845,3.015912,0.101148,-6.430898,-3044026.917290,0.041706,19741.484253,0.510316,6.987441,20,94.244405,16.828147,0,1.668800
