energy_kev,sp3_target,frame_index,step,time_ps,n_atoms,density_atoms_A3,sp_percent,sp2_percent,sp3_percent,defect_percent,mean_coord,elastic_modulus_rel,mean_pe_eV,total_pe_eV,mean_ke_eV,total_ke_eV,max_ke_atom_eV,threshold_cumulative_A,n_displaced_cumulative,max_dr_cumulative_A,mean_dr_cumulative_A,n_displaced_incremental,max_dr_incremental_A
10,20,27,1053,1.053000,473344,0.107342,16.826874,65.159799,18.011003,0.002324,3.011801,0.099535,-6.428518,-3042900.555909,0.044173,20909.026686,993.170000,0.922089,17,51.911977,5.394005,39,1.321537
10,20,28,1080,1.080000,473344,0.107342,16.818635,65.169729,18.009524,0.002113,3.011873,0.099563,-6.428538,-3042910.003735,0.044186,20915.275245,1018.220000,1.013169,15,53.151265,6.209070,38,1.356062
10,20,29,1107,1.107000,473344,0.107342,16.819269,65.176278,18.002552,0.001901,3.011810,0.099539,-6.428392,-3042840.875709,0.044033,20842.830205,1001.190000,0.966557,17,54.378774,5.795259,40,1.347715
10,20,30,1134,1.134000,473344,0.107342,16.821804,65.174165,18.001918,0.002113,3.011793,0.099532,-6.428397,-3042842.935630,0.044032,20842.466219,990.357000,1.062029,16,55.603798,6.314308,49,1.347252
10,20,31,1161,1.161000,473344,0.107342,16.824973,65.170151,18.002552,0.002324,3.011755,0.099517,-6.428470,-3042877.832640,0.044111,20879.673292,1005.140000,1.113245,16,56.842030,6.528343,51,1.352063
10,20,32,1188,1.188000,473344,0.107342,16.825184,65.169517,18.002763,0.002535,3.011759,0.099519,-6.428136,-3042719.554750,0.043766,20716.154989,852.139000,1.282196,15,58.079275,7.109048,53,1.338511
10,20,33,1215,1.215000,473344,0.107342,16.816522,65.174588,18.006355,0.002535,3.011856,0.099557,-6.428098,-3042701.637557,0.043726,20697.308604,460.937000,0.800588,32,59.244969,3.985675,16,1.220606
10,20,34,1242,1.242000,473344,0.107342,16.814621,65.169306,18.013326,0.002746,3.011928,0.099585,-6.427960,-3042636.497845,0.043567,20622.363963,464.515000,0.839196,32,60.291526,4.191136,40,1.343659
10,20,35,1350,1.350000,473344,0.107342,16.831945,65.145011,18.019031,0.004014,3.011797,0.099534,-6.428181,-3042740.676242,0.043753,20710.104235,440.542000,1.622659,22,62.909905,6.908412,50,5.394069
10,20,36,1404,1.404000,473344,0.107342,16.829198,65.143532,18.023467,0.003803,3.011865,0.099560,-6.428219,-3042758.778105,0.043757,20711.988589,451.635000,1.408846,28,63.662613,6.278390,42,2.700864
10,20,37,1431,1.431000,473344,0.107342,16.824762,65.139095,18.032129,0.004014,3.012000,0.099613,-6.428143,-3042722.714624,0.043663,20667.706123,438.652000,1.476788,28,63.919694,6.549326,31,1.347107
10,20,38,1458,1.458000,473344,0.107342,16.828776,65.125363,18.041213,0.004648,3.012038,0.099628,-6.428147,-3042724.724226,0.043665,20668.707469,384.304000,1.476788,29,64.162317,6.638857,34,1.327314
10,20,39,1485,1.485000,473344,0.107342,16.836804,65.127476,18.030227,0.005493,3.011839,0.099550,-6.428197,-3042748.465093,0.043710,20689.950347,401.975000,1.622659,29,64.408506,6.900842,15,1.356391
10,20,40,1512,1.512000,473344,0.107342,16.827086,65.142053,18.024735,0.006127,3.011852,0.099555,-6.428142,-3042722.454615,0.043647,20659.943249,397.160000,1.476788,34,64.653255,6.338624,15,1.347815
10,20,41,1539,1.539000,473344,0.107342,16.832367,65.141419,18.020932,0.005282,3.011776,0.099525,-6.428080,-3042693.026727,0.043582,20629.391136,381.022000,1.548006,34,64.896624,6.577125,20,1.346577
10,20,42,1566,1.566000,473344,0.107342,16.829621,65.154095,18.011214,0.005070,3.011712,0.099501,-6.427893,-3042604.667503,0.043381,20534.038858,289.368000,1.476788,36,65.153776,6.530079,24,1.316961
10,20,43,1593,1.593000,473344,0.107342,16.822015,65.163179,18.009735,0.005070,3.011772,0.099524,-6.427933,-3042623.747163,0.043412,20548.784372,289.404000,1.548006,36,65.441456,6.778674,26,1.336014
10,20,44,1620,1.620000,473344,0.107342,16.823494,65.154095,18.017129,0.005282,3.011835,0.099548,-6.427847,-3042583.000800,0.043312,20501.432142,286.708000,1.700912,36,65.686995,7.003853,28,1.348180
10,20,45,1701,1.701000,473344,0.107342,16.833212,65.140152,18.020298,0.006338,3.011742,0.099512,-6.427722,-3042523.831377,0.043132,20416.160501,263.139000,1.959050,37,65.976803,7.502543,16,4.034668
10,20,46,1755,1.755000,473344,0.107342,16.846311,65.128321,18.018819,0.006549,3.011603,0.099458,-6.427523,-3042429.314581,0.042893,20303.010054,214.886000,2.152556,37,66.102138,7.908281,24,2.643108
10,20,47,1782,1.782000,473344,0.107342,16.849057,65.126420,18.019031,0.005493,3.011603,0.099458,-6.427609,-3042470.152970,0.042965,20337.217376,199.443000,2.152556,38,66.100821,7.945275,26,1.344566
10,20,48,1836,1.836000,473344,0.107342,16.851170,65.120504,18.022833,0.005493,3.011611,0.099461,-6.427609,-3042470.191168,0.042942,20326.403729,179.066000,1.700912,52,66.061269,6.630173,26,2.644169
10,20,49,1917,1.917000,473344,0.107342,16.857930,65.117547,18.018397,0.006127,3.011501,0.099418,-6.427389,-3042366.181864,0.042712,20217.321115,138.908000,2.256364,45,66.090720,7.950666,24,3.927200
10,20,50,1944,1.944000,473344,0.107342,16.846944,65.118180,18.028960,0.005915,3.011738,0.099510,-6.427185,-3042269.685810,0.042501,20117.557941,115.490000,2.256364,46,66.141470,8.001111,11,1.331478
10,20,51,1998,1.998000,473344,0.107342,16.839973,65.136349,18.017974,0.005704,3.011679,0.099487,-6.427196,-3042274.478233,0.042518,20125.679309,46.246400,3.447466,33,66.604562,10.554797,11,2.431381
10,20,52,2040,2.040000,473344,0.107342,16.850958,65.127053,18.016073,0.005915,3.011539,0.099433,-6.426987,-3042175.919565,0.042292,20018.807122,34.073200,3.613720,32,66.994610,11.059087,10,2.077349
10,20,53,2160,2.160000,473344,0.107342,16.835959,65.135504,18.025791,0.002746,3.011843,0.099552,-6.426845,-3042108.284621,0.042085,19920.585512,6.896220,3.787992,38,66.850405,10.591275,15,5.219259
10,20,54,2400,2.400000,473344,0.107342,16.822438,65.135081,18.041002,0.001479,3.012156,0.099674,-6.427105,-3042231.413790,0.042150,19951.279939,1.594100,9.269268,11,66.694418,23.078731,2,4.146579
10,20,55,2520,2.520000,473344,0.107342,16.791171,65.152405,18.055368,0.001056,3.012621,0.099856,-6.427255,-3042302.499820,0.042235,19991.458680,1.249320,5.787620,22,66.690357,15.056686,0,2.416372
10,20,56,2640,2.640000,473344,0.107342,16.791171,65.155574,18.052410,0.000845,3.012595,0.099846,-6.427387,-3042365.229390,0.042257,20002.266385,1.653500,4.573275,29,66.959780,12.672461,0,1.933222
10,20,57,2760,2.760000,473344,0.107342,16.782087,65.166137,18.050931,0.000845,3.012672,0.099875,-6.427542,-3042438.545250,0.042297,20020.853859,1.187450,4.793821,28,66.872981,12.920054,0,1.761663
10,20,58,2880,2.880000,473344,0.107342,16.762228,65.168672,18.068255,0.000845,3.013043,0.100021,-6.427602,-3042466.943920,0.042253,20000.358646,1.068910,5.025003,25,66.647765,13.870524,0,1.772917
10,20,59,3000,3.000000,473344,0.107342,16.751453,65.202052,18.045650,0.000845,3.012925,0.099975,-6.427660,-3042494.358570,0.042229,19988.746146,0.892063,4.573275,29,66.951042,12.618356,1,2.312388
10,20,60,3240,3.240000,473344,0.107342,16.732440,65.200995,18.065931,0.000634,3.013322,0.100130,-6.427919,-3042616.920460,0.042319,20031.344763,0.928360,5.521352,22,66.815481,14.923429,1,3.195573
10,20,61,3480,3.480000,473344,0.107342,16.728003,65.177334,18.094029,0.000634,3.013648,0.100258,-6.428091,-3042698.505820,0.042356,20048.824038,1.244500,5.787620,22,66.732432,15.019093,0,2.127834
10,20,62,3720,3.720000,473344,0.107342,16.736876,65.192122,18.070367,0.000634,3.013322,0.100130,-6.428322,-3042807.747220,0.042437,20087.413612,0.832015,5.521352,22,66.609598,14.916318,1,2.909627
10,20,63,3840,3.840000,473344,0.107342,16.697370,65.180714,18.121282,0.000634,3.014226,0.100485,-6.428423,-3042855.278490,0.042445,20091.175401,1.019430,4.793821,27,66.493694,13.186828,0,1.553775
10,20,64,3960,3.960000,473344,0.107342,16.714694,65.180714,18.103958,0.000634,3.013880,0.100349,-6.428347,-3042819.329580,0.042311,20027.496695,0.829723,6.066728,20,66.982952,15.952644,0,1.477781
10,20,65,4200,4.200000,473344,0.107342,16.717651,65.157898,18.123817,0.000634,3.014049,0.100415,-6.428581,-3042930.238160,0.042333,20038.247357,0.800807,4.573275,29,66.667497,12.586158,3,2.514771
10,20,66,4320,4.320000,473344,0.107342,16.708145,65.177334,18.113888,0.000634,3.014045,0.100413,-6.428669,-3042971.747220,0.042340,20041.211206,0.932226,9.269268,11,66.576871,22.964675,0,1.544827
10,20,67,4440,4.440000,473344,0.107342,16.711525,65.143532,18.144309,0.000634,3.014315,0.100520,-6.428760,-3043014.955000,0.042323,20033.454920,0.760243,9.716280,11,66.681850,23.029446,0,1.366756
10,20,68,4560,4.560000,473344,0.107342,16.706877,65.173954,18.118535,0.000634,3.014104,0.100437,-6.428844,-3043054.664610,0.042340,20041.609528,0.755807,3.787992,37,66.628770,10.746544,0,1.393548
10,20,69,4800,4.800000,473344,0.107342,16.663568,65.201418,18.134380,0.000634,3.014695,0.100669,-6.428911,-3043086.342760,0.042363,20052.405667,0.605941,9.716280,11,66.782390,23.090428,1,2.598267
10,20,70,4920,4.920000,473344,0.107342,16.644343,65.194235,18.160788,0.000634,3.015152,0.100849,-6.429112,-3043181.569120,0.042450,20093.323251,1.136980,9.269268,11,66.661145,22.958331,0,1.686234
10,20,71,5400,5.400000,473344,0.107342,16.648357,65.206066,18.144943,0.000634,3.014953,0.100770,-6.429403,-3043319.382330,0.042418,20078.437380,0.743726,9.716280,11,66.704647,23.011349,0,3.089721
10,20,72,5520,5.520000,473344,0.107342,16.639907,65.187475,18.171985,0.000634,3.015308,0.100910,-6.429412,-3043323.651150,0.042299,20021.784420,0.588125,5.787620,22,66.904001,15.039286,0,1.584356
10,20,73,5640,5.640000,473344,0.107342,16.623217,65.199305,18.176844,0.000634,3.015524,0.100995,-6.429552,-3043390.001120,0.042377,20058.946520,0.796495,4.793821,27,66.546947,13.150023,0,1.856189
10,20,74,5760,5.760000,473344,0.107342,16.646456,65.190432,18.162478,0.000634,3.015148,0.100847,-6.429616,-3043420.203020,0.042364,20052.791486,0.637118,5.787620,21,66.812868,15.428149,0,1.629424
10,20,75,6000,6.000000,473344,0.107342,16.622161,65.217051,18.160154,0.000634,3.015367,0.100933,-6.429773,-3043494.262380,0.042293,20019.330234,1.234120,4.793821,27,66.709033,13.191352,0,2.107295
10,20,76,6120,6.120000,473344,0.107342,16.634625,65.195080,18.169661,0.000634,3.015338,0.100922,-6.429853,-3043532.443320,0.042309,20026.738325,0.524600,4.793821,27,66.753262,13.148013,0,1.588435
10,20,77,6240,6.240000,473344,0.107342,16.612231,65.215361,18.171774,0.000634,3.015583,0.101018,-6.429891,-3043550.125920,0.042304,20024.163619,0.608052,6.066728,20,66.738462,15.901307,0,1.611061
10,20,78,6480,6.480000,473344,0.107342,16.618569,65.179024,18.201773,0.000634,3.015819,0.101111,-6.430058,-3043629.256320,0.042307,20025.747475,0.690310,5.521352,22,66.720817,14.941294,0,2.463758
10,20,79,6600,6.600000,473344,0.107342,16.617724,65.211559,18.170083,0.000634,3.015511,0.100990,-6.430127,-3043662.206800,0.042316,20030.241285,0.646055,6.066728,20,66.856884,15.895120,0,1.577016
10,20,80,6720,6.720000,473344,0.107342,16.608217,65.212404,18.178745,0.000634,3.015693,0.101061,-6.430140,-3043668.148660,0.042305,20024.732150,0.699376,6.066728,20,66.830841,15.899197,1,1.883361
10,20,81,6840,6.840000,473344,0.107342,16.598710,65.206488,18.194167,0.000634,3.015942,0.101160,-6.430190,-3043691.843090,0.042219,19984.194956,0.764146,3.970669,36,66.814975,10.965048,0,1.513791
10,20,82,6960,6.960000,473344,0.107342,16.612654,65.215361,18.171351,0.000634,3.015574,0.101015,-6.430381,-3043782.395400,0.042355,20048.423393,0.510416,5.787620,21,66.817452,15.412365,0,1.368458
10,20,83,7080,7.080000,473344,0.107342,16.601879,65.190432,18.207054,0.000634,3.016039,0.101198,-6.430324,-3043755.393390,0.042198,19974.347754,0.581322,9.716280,11,66.822503,23.024895,0,1.577250
10,20,84,7320,7.320000,473344,0.107342,16.603569,65.179024,18.216773,0.000634,3.016119,0.101230,-6.430464,-3043821.734600,0.042257,20002.187223,0.635100,4.793821,27,66.746878,13.162505,0,2.675423
10,20,85,7440,7.440000,473344,0.107342,16.596175,65.203108,18.200083,0.000634,3.016026,0.101193,-6.430548,-3043861.411470,0.042232,19990.325795,0.600280,5.787620,21,66.978654,15.436797,0,1.324203
10,20,86,7560,7.560000,473344,0.107342,16.580331,65.206488,18.212547,0.000634,3.016309,0.101305,-6.430604,-3043887.973990,0.042261,20003.948037,0.554166,9.269268,11,66.696687,22.953998,0,1.416349
10,20,87,7680,7.680000,473344,0.107342,16.582443,65.209869,18.207054,0.000634,3.016233,0.101275,-6.430609,-3043890.195540,0.042186,19968.318175,0.505909,5.787620,21,66.725778,15.373382,0,1.362649
10,20,88,7800,7.800000,473344,0.107342,16.591316,65.196770,18.211280,0.000634,3.016187,0.101256,-6.430710,-3043938.166590,0.042224,19986.382848,0.741010,6.066728,20,66.796070,15.871069,0,1.314158
10,20,89,7920,7.920000,473344,0.107342,16.587936,65.194658,18.216773,0.000634,3.016276,0.101291,-6.430830,-3043994.876030,0.042216,19982.610748,0.801877,5.787620,22,66.623704,14.950653,0,1.709782
10,20,90,8040,8.040000,473344,0.107342,16.576950,65.198883,18.223533,0.000634,3.016453,0.101361,-6.430795,-3043978.126860,0.042192,19971.142421,1.040510,9.269268,11,66.784587,22.927920,0,1.304477
10,20,91,8160,8.160000,473344,0.107342,16.603358,65.176066,18.219942,0.000634,3.016153,0.101243,-6.430870,-3044013.617670,0.042190,19970.255860,0.501828,5.787620,21,66.721607,15.377154,0,1.384225
10,20,92,8520,8.520000,473344,0.107342,16.566387,65.200573,18.232406,0.000634,3.016648,0.101438,-6.431155,-3044148.681840,0.042206,19978.015474,0.534482,4.573275,29,66.729243,12.574941,0,2.652557
10,20,93,8640,8.640000,473344,0.107342,16.549486,65.181137,18.268743,0.000634,3.017180,0.101648,-6.431069,-3044107.942970,0.042047,19902.586979,0.720227,9.269268,11,66.816285,22.990703,0,1.270335
10,20,94,8760,8.760000,473344,0.107342,16.543148,65.237333,18.218885,0.000634,3.016745,0.101476,-6.431240,-3044188.741430,0.042161,19956.559485,0.597026,9.269268,11,66.775478,22.980894,0,1.593943
10,20,95,9120,9.120000,473344,0.107342,16.557303,65.192967,18.249096,0.000634,3.016905,0.101540,-6.431395,-3044262.280910,0.042100,19927.679586,0.742297,4.793821,27,66.810512,13.155832,0,2.509566
10,20,96,9240,9.240000,473344,0.107342,16.556880,65.206911,18.235575,0.000634,3.016774,0.101488,-6.431490,-3044307.189160,0.042109,19932.192977,0.518380,9.716280,11,66.603881,22.968540,1,1.716222
10,20,97,9360,9.360000,473344,0.107342,16.542303,65.198460,18.258603,0.000634,3.017150,0.101637,-6.431484,-3044304.400560,0.042019,19889.207384,0.650640,5.787620,21,66.704166,15.370023,0,1.705785
10,20,98,9600,9.600000,473344,0.107342,16.534487,65.228037,18.236843,0.000634,3.017011,0.101582,-6.431650,-3044382.812170,0.042070,19913.603488,0.487370,9.269268,11,66.662328,22.980378,0,2.001434
10,20,99,9720,9.720000,473344,0.107342,16.525191,65.210714,18.263462,0.000634,3.017370,0.101724,-6.431719,-3044415.769000,0.042075,19916.039829,0.485530,9.716280,11,66.689101,22.938656,0,1.307810
10,20,100,9840,9.840000,473344,0.107342,16.537022,65.205221,18.257124,0.000634,3.017188,0.101652,-6.431685,-3044399.487600,0.042033,19896.191819,0.500249,5.521352,22,66.734470,14.912885,0,1.247141
10,20,101,9960,9.960000,473344,0.107342,16.549486,65.190010,18.259870,0.000634,3.017091,0.101613,-6.431729,-3044420.352660,0.042011,19885.701914,0.494709,9.269268,11,66.710410,22.936258,0,1.580609
