energy_kev,sp3_target,frame_index,step,time_ps,n_atoms,density_atoms_A3,sp_percent,sp2_percent,sp3_percent,defect_percent,mean_coord,elastic_modulus_rel,mean_pe_eV,total_pe_eV,mean_ke_eV,total_ke_eV,max_ke_atom_eV,threshold_cumulative_A,n_displaced_cumulative,max_dr_cumulative_A,mean_dr_cumulative_A,n_displaced_incremental,max_dr_incremental_A
15,40,28,756,0.756000,473344,0.135644,3.754986,57.516943,38.727437,0.000634,3.349712,0.285978,-6.587891,-3118338.873458,0.045555,21563.383855,1119.730000,0.454940,18,36.180253,3.139688,22,1.352633
15,40,29,783,0.783000,473344,0.135644,3.756042,57.532788,38.709902,0.001268,3.349539,0.285853,-6.588036,-3118407.203397,0.045688,21626.200843,849.322000,0.434010,24,37.110784,2.656299,20,1.269683
15,40,30,810,0.810000,473344,0.135644,3.759634,57.523704,38.715184,0.001479,3.349568,0.285874,-6.588003,-3118391.739039,0.045656,21611.011836,837.250000,0.476880,23,38.104689,3.001628,22,1.349954
15,40,31,837,0.837000,473344,0.135644,3.761535,57.527506,38.708212,0.002746,3.349496,0.285822,-6.587722,-3118258.786183,0.045365,21473.276664,618.439000,0.499878,24,38.976972,3.146567,17,1.255001
15,40,32,864,0.864000,473344,0.135644,3.762380,57.526028,38.708635,0.002958,3.349479,0.285810,-6.587827,-3118308.487077,0.045467,21521.352463,625.934000,0.523984,26,39.667800,3.219158,35,1.345745
15,40,33,891,0.891000,473344,0.135644,3.756887,57.534901,38.705677,0.002535,3.349496,0.285822,-6.587678,-3118237.849436,0.045302,21443.438073,598.210000,0.549253,29,40.311333,3.182214,75,1.346414
15,40,34,918,0.918000,473344,0.135644,3.761957,57.535746,38.699762,0.002535,3.349365,0.285728,-6.587766,-3118279.680338,0.045382,21481.095112,491.883000,1.113245,14,40.833941,6.303218,89,1.320039
15,40,35,945,0.945000,473344,0.135644,3.761324,57.545675,38.689199,0.003803,3.349277,0.285663,-6.587542,-3118173.518302,0.045159,21375.828088,494.014000,0.575741,40,41.416473,2.888830,28,1.352108
15,40,36,972,0.972000,473344,0.135644,3.764070,57.549900,38.682649,0.003380,3.349179,0.285593,-6.587594,-3118198.324164,0.045202,21396.065240,376.182000,0.632610,41,42.118888,3.082700,103,1.281110
15,40,37,999,0.999000,473344,0.135644,3.767239,57.544196,38.683283,0.005282,3.349171,0.285587,-6.587547,-3118175.967018,0.045140,21366.521748,392.326000,0.695097,44,42.867468,3.171477,107,1.358605
15,40,38,1026,1.026000,473344,0.135644,3.760901,57.542506,38.691734,0.004859,3.349277,0.285663,-6.587298,-3118058.015700,0.044891,21248.875041,386.477000,0.663118,53,43.641865,2.969445,115,1.349414
15,40,39,1053,1.053000,473344,0.135644,3.761324,57.539126,38.694691,0.004859,3.349310,0.285688,-6.587353,-3118084.077996,0.044935,21269.718856,390.696000,0.695097,57,44.458107,3.012832,109,1.349647
15,40,40,1080,1.080000,473344,0.135644,3.757521,57.552013,38.686241,0.004225,3.349268,0.285657,-6.587248,-3118034.514829,0.044823,21216.728935,390.395000,0.763756,57,45.271284,3.209976,98,1.349990
15,40,41,1107,1.107000,473344,0.135644,3.755831,57.538915,38.699762,0.005493,3.349429,0.285773,-6.587104,-3117966.233516,0.044666,21142.387783,390.714000,2.053525,22,46.077494,7.011152,227,1.349925
15,40,42,1134,1.134000,473344,0.135644,3.761324,57.522436,38.711804,0.004437,3.349509,0.285831,-6.586782,-3117813.560151,0.044332,20984.215084,318.127000,2.152556,22,46.868878,7.312281,268,1.322066
15,40,43,1161,1.161000,473344,0.135644,3.761112,57.522647,38.710747,0.005493,3.349513,0.285834,-6.586907,-3117873.009843,0.044438,21034.649112,330.854000,1.223207,41,47.607510,4.799741,25,1.347734
15,40,44,1188,1.188000,473344,0.135644,3.764704,57.522014,38.709480,0.003803,3.349458,0.285795,-6.586879,-3117859.686948,0.044399,21015.856201,332.342000,1.282196,44,48.359511,4.730608,27,1.350779
15,40,45,1215,1.215000,473344,0.135644,3.766817,57.511873,38.718353,0.002958,3.349496,0.285822,-6.586777,-3117811.213358,0.044298,20967.993774,339.627000,1.282196,48,49.102650,4.613991,30,1.350760
15,40,46,1242,1.242000,473344,0.135644,3.765126,57.502155,38.729338,0.003380,3.349623,0.285914,-6.586591,-3117723.483730,0.044091,20870.374483,336.178000,0.839196,99,49.857349,2.853726,8,1.349982
15,40,47,1269,1.269000,473344,0.135644,3.769563,57.521169,38.705677,0.003591,3.349327,0.285700,-6.586539,-3117698.673809,0.044020,20836.580654,331.123000,0.839196,116,50.655218,2.658591,4,1.347303
15,40,48,1296,1.296000,473344,0.135644,3.776323,57.523915,38.695536,0.004225,3.349163,0.285581,-6.586301,-3117585.887804,0.043770,20718.374119,288.769000,2.598799,27,51.458418,7.584697,27,1.338854
15,40,49,1323,1.323000,473344,0.135644,3.767662,57.542717,38.685818,0.003803,3.349129,0.285557,-6.586417,-3117640.876898,0.043883,20771.826647,304.438000,2.598799,28,52.326441,7.586878,40,1.349890
15,40,50,1350,1.350000,473344,0.135644,3.772521,57.542717,38.679903,0.004859,3.349023,0.285480,-6.586285,-3117578.681583,0.043746,20706.755974,256.816000,2.598799,30,53.239542,7.431848,42,1.330686
15,40,51,1377,1.377000,473344,0.135644,3.770831,57.527929,38.695536,0.005704,3.349175,0.285590,-6.586193,-3117534.788756,0.043620,20647.230900,253.839000,2.598799,32,54.130585,7.308372,55,1.346045
15,40,52,1404,1.404000,473344,0.135644,3.774845,57.524971,38.694269,0.005915,3.349133,0.285560,-6.586106,-3117493.869479,0.043522,20600.812494,260.804000,2.724127,32,55.060986,7.476968,51,1.352527
15,40,53,1431,1.431000,473344,0.135644,3.789844,57.529197,38.675678,0.005282,3.348799,0.285319,-6.586081,-3117481.925709,0.043495,20587.862601,262.837000,2.855498,33,56.061068,7.494357,6,1.349790
15,40,54,1458,1.458000,473344,0.135644,3.784351,57.551802,38.658143,0.005704,3.348689,0.285240,-6.585974,-3117431.195334,0.043380,20533.789714,251.648000,2.855498,35,57.127169,7.388366,4,1.346664
15,40,55,1485,1.485000,473344,0.135644,3.775478,57.556872,38.661734,0.005915,3.348799,0.285319,-6.585897,-3117394.809975,0.043301,20496.241094,249.666000,1.062029,155,58.224968,2.868777,5,1.346656
15,40,56,1512,1.512000,473344,0.135644,3.774633,57.549689,38.670396,0.005282,3.348901,0.285392,-6.585813,-3117355.259220,0.043204,20450.154646,247.625000,1.113245,147,59.313801,3.038222,17,1.347605
15,40,57,1539,1.539000,473344,0.135644,3.779915,57.556027,38.658777,0.005282,3.348706,0.285252,-6.585747,-3117323.730881,0.043128,20414.354264,235.119000,2.598799,43,60.420537,6.909833,4,1.346230
15,40,58,1566,1.566000,473344,0.135644,3.784563,57.555182,38.656453,0.003803,3.348660,0.285218,-6.585667,-3117286.024464,0.043062,20383.051884,198.223000,2.993204,36,61.466634,7.848496,4,1.329137
15,40,59,1593,1.593000,473344,0.135644,3.782027,57.546943,38.667438,0.003591,3.348799,0.285319,-6.585648,-3117276.896129,0.043036,20370.806077,145.038000,2.993204,37,62.176466,7.824849,9,1.280772
15,40,60,1620,1.620000,473344,0.135644,3.783084,57.542506,38.671452,0.002958,3.348833,0.285343,-6.585516,-3117214.384115,0.042898,20305.596071,109.924000,1.344030,127,62.677033,3.618366,21,1.320823
15,40,61,1647,1.647000,473344,0.135644,3.776323,57.538492,38.681171,0.004014,3.348977,0.285447,-6.585471,-3117193.009470,0.042842,20278.931440,110.151000,3.613720,30,63.105863,9.124715,7,1.034242
15,40,62,1674,1.674000,473344,0.135644,3.782239,57.530253,38.683917,0.003591,3.348960,0.285435,-6.585494,-3117204.056926,0.042859,20286.917376,95.262900,1.782939,96,63.307760,4.515732,6,1.340158
15,40,63,1701,1.701000,473344,0.135644,3.772732,57.557928,38.666805,0.002535,3.348896,0.285389,-6.585442,-3117179.643421,0.042794,20256.354327,41.979300,1.868921,92,63.602990,4.737774,5,1.230361
15,40,64,1728,1.728000,473344,0.135644,3.786041,57.524971,38.686241,0.002746,3.348964,0.285438,-6.585400,-3117159.661462,0.042747,20233.871612,21.440700,1.344030,166,64.091979,3.367696,2,1.282189
15,40,65,1755,1.755000,473344,0.135644,3.795126,57.578210,38.624763,0.001901,3.348267,0.284935,-6.585270,-3117097.833700,0.042579,20154.349379,10.002000,2.365177,71,64.628295,5.742720,1,1.182985
15,40,66,1782,1.782000,473344,0.135644,3.801886,57.528563,38.668284,0.001268,3.348639,0.285203,-6.585314,-3117119.097710,0.042580,20155.062518,8.156230,2.256364,81,64.980363,5.383175,1,1.307608
15,40,67,1809,1.809000,473344,0.135644,3.792802,57.524760,38.681593,0.000845,3.348871,0.285371,-6.585157,-3117044.726660,0.042383,20061.597796,4.102480,10.184848,6,64.588183,26.157376,0,1.154022
15,40,68,1836,1.836000,473344,0.135644,3.790689,57.570604,38.638495,0.000211,3.348474,0.285084,-6.585438,-3117177.418760,0.042631,20178.963078,3.915130,10.184848,6,64.074241,26.065827,0,1.158103
15,40,69,1863,1.863000,473344,0.135644,3.782027,57.522225,38.695325,0.000423,3.349125,0.285554,-6.585446,-3117181.325800,0.042578,20153.947438,2.688490,3.787992,32,64.090483,9.056829,0,1.030804
15,40,70,1890,1.890000,473344,0.135644,3.780126,57.556872,38.663002,0.000000,3.348829,0.285340,-6.585451,-3117183.729880,0.042553,20142.299350,3.976400,3.787992,33,64.211254,8.901485,0,1.195254
15,40,71,1917,1.917000,473344,0.135644,3.773154,57.543985,38.682649,0.000211,3.349091,0.285529,-6.585413,-3117165.732240,0.042491,20113.046370,2.339740,3.787992,32,64.352504,9.077876,0,1.069324
15,40,72,1944,1.944000,473344,0.135644,3.769352,57.538703,38.691522,0.000423,3.349213,0.285618,-6.585575,-3117242.564670,0.042622,20175.004694,2.771310,3.787992,30,64.405996,9.356804,0,1.102528
15,40,73,1971,1.971000,473344,0.135644,3.782027,57.542084,38.675466,0.000423,3.348926,0.285410,-6.585578,-3117243.784530,0.042624,20175.937128,3.297220,3.787992,31,64.320779,9.180810,0,1.171283
15,40,74,1998,1.998000,473344,0.135644,3.766817,57.559407,38.673776,0.000000,3.349070,0.285514,-6.585585,-3117246.935040,0.042629,20178.134595,1.948210,3.613720,33,64.436652,8.847058,0,0.936389
15,40,75,2040,2.040000,473344,0.135644,3.757521,57.558562,38.683917,0.000000,3.349264,0.285654,-6.585651,-3117278.476890,0.042558,20144.804690,1.821800,3.613720,33,64.406213,8.838336,0,1.248472
15,40,76,2160,2.160000,473344,0.135644,3.748225,57.562154,38.689410,0.000211,3.349408,0.285758,-6.585913,-3117402.547990,0.042717,20219.813010,2.231570,3.787992,31,64.589690,9.176783,0,2.247028
15,40,77,2280,2.280000,473344,0.135644,3.738296,57.575041,38.686663,0.000000,3.349484,0.285813,-6.585999,-3117442.952040,0.042735,20228.546490,2.122170,3.787992,30,64.426285,9.318814,1,2.429093
